Date/Time,Date/Time_clean,Environment:Site Outdoor Air Drybulb Temperature [C](TimeStep),CORE_ZN:Zone Air Temperature [C](TimeStep),ATTIC:Zone Air Temperature [C](TimeStep),PERIMETER_ZN_1:Zone Air Temperature [C](TimeStep),PERIMETER_ZN_2:Zone Air Temperature [C](TimeStep),PERIMETER_ZN_3:Zone Air Temperature [C](TimeStep),PERIMETER_ZN_4:Zone Air Temperature [C](TimeStep),DistrictCooling:Facility [J](TimeStep),DistrictHeatingWater:Facility [J](TimeStep) ,Month,Day,DistrictHeatingWater:Facility [J](TimeStep),DistrictCooling:Facility [W](TimeStep),DistrictHeatingWater:Facility [W](TimeStep),ASHP_cooling_COP,ASHP_heating_COP,ASHP_cooling_exergy_efficiency,ASHP_heating_exergy_efficiency,Cooling_demand_W_m2,Heating_demand_W_m2,Cooling_exergy_demand_W_m2,Heating_exergy_demand_W_m2,ASHP_cooling_exergy_efficiency_zero_filled,ASHP_heating_exergy_efficiency_zero_filled
 04/13  08:00:00,04/13 08:00:00,5.0,21.99999965523109,3.2503896902283507,21.99999960946089,21.999999757138724,21.999999458663467,21.99999975965787,0.0,0.0,4,3,0.0,0.0,0.0,,,,,0.0,0.0,-0.0,0.0,0.0,0.0
 04/13  09:00:00,04/13 09:00:00,6.5,21.999999999867104,9.0875133009914,21.999999999823064,21.999999999945256,21.99999999970356,21.99999999989917,0.0,0.0,4,3,0.0,0.0,0.0,,,,,0.0,0.0,-0.0,0.0,0.0,0.0
 04/13  10:00:00,04/13 10:00:00,8.2,21.99999999999996,16.504269881828137,21.99999999999996,21.999999999999982,21.999999999999904,21.999999999999968,69835.75964578943,0.0,4,3,0.0,19.398822123830396,0.0,,,,,0.03796246990964852,0.0,-0.001774968947156187,0.0,0.0,0.0
 04/13  11:00:00,04/13 11:00:00,9.9,22.0,23.31444493261697,22.0,22.0,22.0,22.0,614279.0818148627,0.0,4,3,0.0,170.6330782819063,0.0,,,,,0.33391991835989493,0.0,-0.013689415592596087,0.0,0.0,0.0
 04/13  12:00:00,04/13 12:00:00,11.6,22.0,28.64773926635522,22.0,22.0,22.0,22.0,3623573.3697637017,0.0,4,3,0.0,1006.5481582676949,0.0,,,,,1.9697615621677005,0.0,-0.06940714974265294,0.0,0.0,0.0
 04/13  13:00:00,04/13 13:00:00,14.6,22.0,33.792303207873374,22.0,22.0,22.0,22.0,7232516.001574657,0.0,4,3,0.0,2009.032222659627,0.0,,,,,3.9315699073573915,0.0,-0.09857231006079817,0.0,0.0,0.0
 04/13  14:00:00,04/13 14:00:00,17.5,21.999999999999996,37.83762169356272,21.999999999999996,21.999999999999996,21.999999999999996,21.999999999999996,12647680.439996868,0.0,4,3,0.0,3513.244566665797,0.0,2.656692905718464,,0.014165295674172667,,6.875233985647352,0.0,-0.1048231507213727,0.0,0.014165295674172667,0.0
 04/13  15:00:00,04/13 15:00:00,20.5,22.0,40.153645114424144,22.0,22.0,22.0,22.0,18288361.13691105,0.0,4,3,0.0,5080.100315808625,0.0,2.676751295013809,,0.04204816375392634,,9.941487897864237,0.0,-0.05052424816803827,0.0,0.04204816375392634,0.0
 04/13  16:00:00,04/13 16:00:00,20.2,22.0,39.53759097990008,22.0,22.0,22.0,22.0,19466067.34315704,0.0,4,3,0.0,5407.240928654734,0.0,2.783776619109352,,0.04084073861301821,,10.581684791887932,0.0,-0.06453339869692877,0.0,0.04084073861301821,0.0
 04/13  17:00:00,04/13 17:00:00,20.0,22.0,36.576062343739,22.0,22.0,22.0,22.0,10984048.430690495,0.0,4,3,0.0,3051.1245640806933,0.0,2.549460787669463,,0.0356394244835661,,5.970889557887854,0.0,-0.04046003427333793,0.0,0.0356394244835661,0.0
 04/13  18:00:00,04/13 18:00:00,19.7,22.0,31.53395360856216,22.0,22.0,22.0,22.0,5903534.677725237,0.0,4,3,0.0,1639.8707438125657,0.0,2.516369866008325,,0.03256567145845309,,3.209140398850422,0.0,-0.025007700888890365,0.0,0.03256567145845309,0.0
 04/13  19:00:00,04/13 19:00:00,17.5,22.000000000000004,25.713838518857024,22.000000000000004,22.000000000000004,22.000000000000004,22.000000000000004,1742583.78230059,0.0,4,3,0.0,484.0510506390528,0.0,2.5574753112401205,,0.013636274589785873,,0.9472623300177159,0.0,-0.014442420752430055,0.0,0.013636274589785873,0.0
 04/13  20:00:00,04/13 20:00:00,15.4,22.0,20.41621083595579,22.0,22.0,22.0,22.0,293411.15002132097,0.0,4,3,0.0,81.50309722814471,0.0,,,,,0.15949725484959826,0.0,-0.003566599634109267,0.0,0.0,0.0
 04/13  21:00:00,04/13 21:00:00,13.2,21.999999999999996,16.652964290166192,21.999999999999996,21.999999999999996,21.999999999999996,21.999999999999996,0.0,0.0,4,3,0.0,0.0,0.0,,,,,0.0,0.0,-0.0,0.0,0.0,0.0
 04/13  22:00:00,04/13 22:00:00,12.0,21.20724585616576,13.83175937424067,21.538689188082483,21.49402988162053,21.35470571465184,21.789087505993376,0.0,0.0,4,3,0.0,0.0,0.0,,,,,0.0,0.0,-0.0,0.0,0.0,0.0
 04/13  23:00:00,04/13 23:00:00,10.8,20.78140385092222,11.502327070641153,21.2419833452864,21.202052670065218,21.047051889464733,21.596261784893223,0.0,0.0,4,3,0.0,0.0,0.0,,,,,0.0,0.0,-0.0,0.0,0.0,0.0
 04/13  24:00:00,04/13 24:00:00,9.6,20.561200949250185,9.457095638337412,21.06537231813767,21.02246762061891,20.859765881829443,21.45996105236795,0.0,0.0,4,3,0.0,0.0,0.0,,,,,0.0,0.0,-0.0,0.0,0.0,0.0
 04/14  01:00:00,04/14 01:00:00,8.9,20.375607543936304,7.773279000701821,20.89730823774445,20.855786590353794,20.694655698561935,21.303907723181588,0.0,0.0,4,4,0.0,0.0,0.0,,,,,0.0,0.0,-0.0,0.0,0.0,0.0
 04/14  02:00:00,04/14 02:00:00,8.1,20.19999809900019,6.253869032650144,20.72986304116683,20.692547114032397,20.53867529572305,21.14523843283372,0.0,0.0,4,4,0.0,0.0,0.0,,,,,0.0,0.0,-0.0,0.0,0.0,0.0
 04/14  03:00:00,04/14 03:00:00,7.4,20.031677105589424,4.870840217095632,20.56228302871966,20.531953077269268,20.387127283740945,20.98035255341116,0.0,0.0,4,4,0.0,0.0,0.0,,,,,0.0,0.0,-0.0,0.0,0.0,0.0
 04/14  04:00:00,04/14 04:00:00,6.6,19.855052078071,3.750235037696133,20.39623430071033,20.370601028958163,20.23777148399655,20.812368069151088,0.0,0.0,4,4,0.0,0.0,0.0,,,,,0.0,0.0,-0.0,0.0,0.0,0.0
 04/14  05:00:00,04/14 05:00:00,5.7,19.69692720639869,2.6682397612192985,20.242888377116675,20.222486721254786,20.104082827106293,20.655554057016893,0.0,0.0,4,4,0.0,0.0,0.0,,,,,0.0,0.0,-0.0,0.0,0.0,0.0
 04/14  06:00:00,04/14 06:00:00,4.9,21.988452464607946,1.7590280631879582,21.99204830057006,21.991905367216336,21.99091332315872,21.995053648924262,0.0,0.0,4,4,0.0,0.0,0.0,,,,,0.0,0.0,-0.0,0.0,0.0,0.0
 04/14  07:00:00,04/14 07:00:00,7.0,21.999849627844892,2.5085688737811784,21.999872773532587,21.99987037024137,21.99984382134315,21.999934928216646,0.0,0.0,4,4,0.0,0.0,0.0,,,,,0.0,0.0,-0.0,0.0,0.0,0.0
 04/14  08:00:00,04/14 08:00:00,9.1,21.99999993411712,7.089771155853049,21.99999992533265,21.99999997010089,21.999999893723096,21.99999997012446,0.0,0.0,4,4,0.0,0.0,0.0,,,,,0.0,0.0,-0.0,0.0,0.0,0.0
 04/14  09:00:00,04/14 09:00:00,11.2,21.99999999998941,11.81903908939586,21.9999999999835,21.999999999999183,21.99999999996424,21.9999999999964,20869.208587122463,0.0,4,4,0.0,5.797002385311795,0.0,,,,,0.011344427368516232,0.0,-0.0004151103356932401,0.0,0.0,0.0
 04/14  10:00:00,04/14 10:00:00,14.4,22.0,17.94753225366274,21.999999999999996,22.0,21.999999999999996,22.0,4015258.813900624,0.0,4,4,0.0,1115.349670527951,0.0,,,,,2.182680372853133,0.0,-0.056203187645887956,0.0,0.0,0.0
 04/14  11:00:00,04/14 11:00:00,17.7,22.000000000000004,24.139622766439874,22.000000000000004,22.000000000000007,22.000000000000004,22.000000000000004,10688196.404701846,0.0,4,4,0.0,2968.9434457505126,0.0,2.6337633454302125,,0.015865026503684095,,5.810065451566561,0.0,-0.08464604926896911,0.0,0.015865026503684095,0.0
 04/14  12:00:00,04/14 12:00:00,20.9,22.0,29.258539154989432,22.0,22.0,22.0,22.0,13721649.3072412,0.0,4,4,0.0,3811.5692520114444,0.0,2.536954066126811,,0.04336217465192957,,7.45903963211633,0.0,-0.027799232916578754,0.0,0.04336217465192957,0.0
 04/14  13:00:00,04/14 13:00:00,20.3,22.000000000000004,31.02210731782594,22.0,22.0,22.0,22.0,16694257.10341772,0.0,4,4,0.0,4637.293639838255,0.0,2.579744654034105,,0.038739699408014965,,9.07493862982046,0.0,-0.05226967870809646,0.0,0.038739699408014965,0.0
 04/14  14:00:00,04/14 14:00:00,19.7,22.0,29.441854605714077,22.0,22.0,22.0,22.0,15901044.77424664,0.0,4,4,0.0,4416.956881735178,0.0,2.5967995605880088,,0.03360655461500612,,8.643751236272365,0.0,-0.06735770910867862,0.0,0.03360655461500612,0.0
 04/14  15:00:00,04/14 15:00:00,19.1,22.0,26.36350469132553,22.0,22.0,22.0,22.0,13947238.6758857,0.0,4,4,0.0,3874.2329655238054,0.0,2.605645791284922,,0.028313423204815277,,7.5816692084614585,0.0,-0.07449378520934499,0.0,0.028313423204815277,0.0
 04/14  16:00:00,04/14 16:00:00,17.3,21.999999999999996,23.68764862372118,22.0,21.999999999999996,21.999999999999996,22.0,11099521.576091994,0.0,4,4,0.0,3083.2004378033316,0.0,2.652344196044159,,0.0123072651747049,,6.0336603479517255,0.0,-0.0960806492812909,0.0,0.0123072651747049,0.0
 04/14  17:00:00,04/14 17:00:00,15.4,21.999999999999996,21.063845662423617,21.999999999999996,21.999999999999996,21.999999999999996,21.999999999999996,2822079.495909514,0.0,4,4,0.0,783.910971085976,0.0,,,,,1.5340723504617926,0.0,-0.034304175886999314,0.0,0.0,0.0
 04/14  18:00:00,04/14 18:00:00,13.6,22.0,16.67732954468601,22.0,22.0,22.0,22.0,0.0,0.0,4,4,0.0,0.0,0.0,,,,,0.0,0.0,-0.0,0.0,0.0,0.0
 04/14  19:00:00,04/14 19:00:00,12.9,22.0,14.26319090668628,22.0,22.0,22.0,22.0,0.0,0.0,4,4,0.0,0.0,0.0,,,,,0.0,0.0,-0.0,0.0,0.0,0.0
 04/14  20:00:00,04/14 20:00:00,12.2,22.0,12.656972750550324,22.0,22.000000000000004,22.0,22.0,0.0,0.0,4,4,0.0,0.0,0.0,,,,,0.0,0.0,-0.0,0.0,0.0,0.0
 04/14  21:00:00,04/14 21:00:00,11.5,22.0,12.18440556472708,22.0,22.0,22.0,22.0,0.0,0.0,4,4,0.0,0.0,0.0,,,,,0.0,0.0,-0.0,0.0,0.0,0.0
 04/14  22:00:00,04/14 22:00:00,11.4,21.082060537503832,11.200273364959866,21.335517349858872,21.37488718163436,21.2749092390408,21.38318075103122,0.0,0.0,4,4,0.0,0.0,0.0,,,,,0.0,0.0,-0.0,0.0,0.0,0.0
 04/14  23:00:00,04/14 23:00:00,11.3,20.72882397009541,10.55039407237816,21.060784541991246,21.12317412131285,21.01068401684,21.132333744186443,0.0,0.0,4,4,0.0,0.0,0.0,,,,,0.0,0.0,-0.0,0.0,0.0,0.0
 04/14  24:00:00,04/14 24:00:00,11.2,20.42998169059692,11.008037481468287,20.55770447178891,20.631944465455348,20.515990526509302,20.638335555804176,0.0,0.0,4,4,0.0,0.0,0.0,,,,,0.0,0.0,-0.0,0.0,0.0,0.0
 04/15  01:00:00,04/15 01:00:00,11.1,20.259890215280443,10.442430508513915,20.50982898776221,20.573405820307077,20.46442840172808,20.579694016772144,0.0,0.0,4,5,0.0,0.0,0.0,,,,,0.0,0.0,-0.0,0.0,0.0,0.0
 04/15  02:00:00,04/15 02:00:00,11.0,20.106525433304,9.927457089695354,20.34487844809992,20.41263286827477,20.2984564300487,20.41791531849095,0.0,0.0,4,5,0.0,0.0,0.0,,,,,0.0,0.0,-0.0,0.0,0.0,0.0
 04/15  03:00:00,04/15 03:00:00,10.9,19.967228889263588,10.467578618885684,20.04183070148419,20.113971194974503,20.026116583802647,20.11927340444074,0.0,0.0,4,5,0.0,0.0,0.0,,,,,0.0,0.0,-0.0,0.0,0.0,0.0
 04/15  04:00:00,04/15 04:00:00,10.9,19.848264309078807,9.817736911809613,20.028617248096047,20.093349566115464,20.00085685069186,20.09394931785217,0.0,0.0,4,5,0.0,0.0,0.0,,,,,0.0,0.0,-0.0,0.0,0.0,0.0
 04/15  05:00:00,04/15 05:00:00,11.0,19.737470233000025,9.24415178428684,19.890953167128806,19.94889487737059,19.869210402692037,19.94960194853349,0.0,0.0,4,5,0.0,0.0,0.0,,,,,0.0,0.0,-0.0,0.0,0.0,0.0
 04/15  06:00:00,04/15 06:00:00,11.0,21.988972200425103,10.155450962524396,21.989221061343677,21.98965968538213,21.9890537474716,21.98967280378016,0.0,0.0,4,5,0.0,0.0,0.0,,,,,0.0,0.0,-0.0,0.0,0.0,0.0
 04/15  07:00:00,04/15 07:00:00,11.2,21.999760551420685,9.821048404462012,21.99969700392277,21.99971524495637,21.999690545710752,21.999715944538245,0.0,0.0,4,5,0.0,0.0,0.0,,,,,0.0,0.0,-0.0,0.0,0.0,0.0
 04/15  08:00:00,04/15 08:00:00,11.4,21.99999831673789,10.809772544821012,21.99999712142534,21.999997367991696,21.99999701298069,21.999997321073,0.0,0.0,4,5,0.0,0.0,0.0,,,,,0.0,0.0,-0.0,0.0,0.0,0.0
 04/15  09:00:00,04/15 09:00:00,11.6,21.99999999706434,12.780015861390943,21.999999993541664,21.999999995178552,21.99999999290904,21.999999993793946,0.0,0.0,4,5,0.0,0.0,0.0,,,,,0.0,0.0,-0.0,0.0,0.0,0.0
 04/15  10:00:00,04/15 10:00:00,13.1,21.99999999999924,18.82220256416342,21.99999999999859,21.9999999999995,21.99999999999775,21.999999999998103,0.0,0.0,4,5,0.0,0.0,0.0,,,,,0.0,0.0,-0.0,0.0,0.0,0.0
 04/15  11:00:00,04/15 11:00:00,14.7,22.000000000000004,26.205778458176,22.000000000000004,22.000000000000004,22.000000000000004,22.000000000000004,0.0,0.0,4,5,0.0,0.0,0.0,,,,,0.0,0.0,-0.0,0.0,0.0,0.0
 04/15  12:00:00,04/15 12:00:00,16.2,21.999999999999996,32.185886636459976,21.999999999999996,21.99999999999999,21.99999999999999,21.999999999999996,0.0,0.0,4,5,0.0,0.0,0.0,,,,,0.0,0.0,-0.0,0.0,0.0,0.0
 04/15  13:00:00,04/15 13:00:00,16.1,22.0,35.43623560494692,22.0,22.0,22.0,22.0,0.0,0.0,4,5,0.0,0.0,0.0,,,,,0.0,0.0,-0.0,0.0,0.0,0.0
 04/15  14:00:00,04/15 14:00:00,16.1,21.999999999999996,36.43919991575117,22.0,22.0,22.0,22.0,0.0,0.0,4,5,0.0,0.0,0.0,,,,,0.0,0.0,-0.0,0.0,0.0,0.0
 04/15  15:00:00,04/15 15:00:00,16.0,22.0,35.810586775652354,22.0,22.0,22.0,22.0,0.0,0.0,4,5,0.0,0.0,0.0,,,,,0.0,0.0,-0.0,0.0,0.0,0.0
 04/15  16:00:00,04/15 16:00:00,13.9,22.0,32.77690421213094,22.0,22.0,22.0,22.0,0.0,0.0,4,5,0.0,0.0,0.0,,,,,0.0,0.0,-0.0,0.0,0.0,0.0
 04/15  17:00:00,04/15 17:00:00,11.9,22.0,28.224945185177905,22.0,22.0,22.0,22.0,0.0,0.0,4,5,0.0,0.0,0.0,,,,,0.0,0.0,-0.0,0.0,0.0,0.0
 04/15  18:00:00,04/15 18:00:00,9.8,20.87301232119768,22.50742241866105,21.47386689635121,21.28076435069563,21.22632457724836,22.90280955952963,0.0,0.0,4,5,0.0,0.0,0.0,,,,,0.0,0.0,-0.0,0.0,0.0,0.0
 04/15  19:00:00,04/15 19:00:00,8.5,20.321920357694864,17.121535229069227,21.028225231994444,20.82597712632278,20.807802127372423,22.200239158634243,0.0,0.0,4,5,0.0,0.0,0.0,,,,,0.0,0.0,-0.0,0.0,0.0,0.0
 04/15  20:00:00,04/15 20:00:00,7.3,19.99945060688403,12.716426505579308,20.671152641576693,20.485577678537428,20.433867788911638,21.387057482578253,0.0,0.0,4,5,0.0,0.0,0.0,,,,,0.0,0.0,-0.0,0.0,0.0,0.0
 04/15  21:00:00,04/15 21:00:00,6.0,19.725206031025525,9.56224427259642,20.409007862225003,20.240679372823543,20.17460185194727,20.953112782878428,0.0,0.0,4,5,0.0,0.0,0.0,,,,,0.0,0.0,-0.0,0.0,0.0,0.0
 04/15  22:00:00,04/15 22:00:00,5.8,19.55407252342056,7.449312953810734,20.21784572982411,20.06076625879737,19.99168164591724,20.705114801667147,0.0,0.0,4,5,0.0,0.0,0.0,,,,,0.0,0.0,-0.0,0.0,0.0,0.0
 04/15  23:00:00,04/15 23:00:00,5.7,19.41171231531305,5.995965982245399,20.05190147958911,19.904503041711365,19.83929025923728,20.512232912791497,0.0,0.0,4,5,0.0,0.0,0.0,,,,,0.0,0.0,-0.0,0.0,0.0,0.0
 04/15  24:00:00,04/15 24:00:00,5.5,19.277500810737344,4.929557131590368,19.89507740886171,19.75676395798216,19.698482053198475,20.33938939165446,0.0,0.0,4,5,0.0,0.0,0.0,,,,,0.0,0.0,-0.0,0.0,0.0,0.0
 04/16  01:00:00,04/16 01:00:00,5.3,19.1518275633824,4.038432569323046,19.73995266020327,19.611368654028688,19.560899613472152,20.17376570222261,0.0,0.0,4,6,0.0,0.0,0.0,,,,,0.0,0.0,-0.0,0.0,0.0,0.0
 04/16  02:00:00,04/16 02:00:00,5.2,19.036094576895145,3.2767384786542246,19.592519230908263,19.47410948842109,19.429777362062826,20.01524292449329,0.0,0.0,4,6,0.0,0.0,0.0,,,,,0.0,0.0,-0.0,0.0,0.0,0.0
 04/16  03:00:00,04/16 03:00:00,5.0,18.91307117751994,2.5643727803022616,19.442607620195744,19.328910059149145,19.295590948521312,19.853475504715306,0.0,0.0,4,6,0.0,0.0,0.0,,,,,0.0,0.0,-0.0,0.0,0.0,0.0
 04/16  04:00:00,04/16 04:00:00,4.8,18.789563159188205,1.91093317732778,19.286208753065,19.177925774119203,19.154490121196893,19.68433675117178,0.0,0.0,4,6,0.0,0.0,0.0,,,,,0.0,0.0,-0.0,0.0,0.0,0.0
 04/16  05:00:00,04/16 05:00:00,4.7,18.666485761929987,1.3340168520607063,19.12851243147868,19.02393747288321,19.01038557504931,19.5118013678166,0.0,0.0,4,6,0.0,0.0,0.0,,,,,0.0,0.0,-0.0,0.0,0.0,0.0
 04/16  06:00:00,04/16 06:00:00,4.5,18.53995251534485,0.7860258928706146,18.97561931614212,18.8781702330172,18.86744343830096,19.3346445457854,0.0,0.0,4,6,0.0,0.0,0.0,,,,,0.0,0.0,-0.0,0.0,0.0,0.0
 04/16  07:00:00,04/16 07:00:00,5.7,18.52021612973398,1.734947286622055,18.934545615683653,18.95974180555072,18.836935375332494,19.273420069945036,0.0,0.0,4,6,0.0,0.0,0.0,,,,,0.0,0.0,-0.0,0.0,0.0,0.0
 04/16  08:00:00,04/16 08:00:00,7.0,18.556702781618448,6.327592866963889,19.06588379346909,20.199354468082216,18.933751450697223,19.350036017132517,0.0,0.0,4,6,0.0,0.0,0.0,,,,,0.0,0.0,-0.0,0.0,0.0,0.0
 04/16  09:00:00,04/16 09:00:00,8.2,18.61290424313242,12.446204063444704,19.283737457053768,21.2723699177288,19.102058585706448,19.44605173949111,0.0,0.0,4,6,0.0,0.0,0.0,,,,,0.0,0.0,-0.0,0.0,0.0,0.0
 04/16  10:00:00,04/16 10:00:00,10.1,18.732640521751616,21.294923591570825,19.63164064576944,21.8742160032815,19.26131961825888,19.560568782130257,0.0,0.0,4,6,0.0,0.0,0.0,,,,,0.0,0.0,-0.0,0.0,0.0,0.0
 04/16  11:00:00,04/16 11:00:00,11.9,18.886527764892016,29.592321793812697,20.01327406548301,21.735302234204,19.350774700466964,19.665581783347584,0.0,0.0,4,6,0.0,0.0,0.0,,,,,0.0,0.0,-0.0,0.0,0.0,0.0
 04/16  12:00:00,04/16 12:00:00,13.8,19.06436742002989,36.72511967054212,20.43965194400537,21.096907849918672,19.428162795316165,19.77759450085325,0.0,0.0,4,6,0.0,0.0,0.0,,,,,0.0,0.0,-0.0,0.0,0.0,0.0
 04/16  13:00:00,04/16 13:00:00,14.7,19.164879113380557,41.27704069670013,20.761271394475525,20.805645709700126,19.482764995809603,19.86326788359704,0.0,0.0,4,6,0.0,0.0,0.0,,,,,0.0,0.0,-0.0,0.0,0.0,0.0
 04/16  14:00:00,04/16 14:00:00,15.6,19.27568967098352,43.2375882494083,20.96013269055973,20.708319594849712,19.53902305998504,19.94081505476537,0.0,0.0,4,6,0.0,0.0,0.0,,,,,0.0,0.0,-0.0,0.0,0.0,0.0
 04/16  15:00:00,04/16 15:00:00,16.5,19.40340190843863,43.35650613435733,20.986408493866325,20.69167710791552,19.60035551411881,20.894249655292533,0.0,0.0,4,6,0.0,0.0,0.0,,,,,0.0,0.0,-0.0,0.0,0.0,0.0
 04/16  16:00:00,04/16 16:00:00,15.8,19.411023680997104,40.62093035062748,20.858942759466323,20.678812988181765,19.67275099012113,21.86225105110549,0.0,0.0,4,6,0.0,0.0,0.0,,,,,0.0,0.0,-0.0,0.0,0.0,0.0
 04/16  17:00:00,04/16 17:00:00,15.2,19.42231008579249,36.10498536400696,20.66624813595048,20.614509809018777,19.725607534854905,22.56683760667507,0.0,0.0,4,6,0.0,0.0,0.0,,,,,0.0,0.0,-0.0,0.0,0.0,0.0
 04/16  18:00:00,04/16 18:00:00,14.5,19.43516456088955,30.10399582753088,20.54209855721243,20.508254391050095,19.729417556959135,22.65917134468244,0.0,0.0,4,6,0.0,0.0,0.0,,,,,0.0,0.0,-0.0,0.0,0.0,0.0
 04/16  19:00:00,04/16 19:00:00,12.8,19.30205699008179,23.566197919081027,20.31322203311454,20.31258589433412,19.627892803305222,21.867328588747213,0.0,0.0,4,6,0.0,0.0,0.0,,,,,0.0,0.0,-0.0,0.0,0.0,0.0
 04/16  20:00:00,04/16 20:00:00,11.0,19.105855529791423,18.111940676171,20.05024029235213,20.10325244412881,19.441868698854588,21.07362175402736,0.0,0.0,4,6,0.0,0.0,0.0,,,,,0.0,0.0,-0.0,0.0,0.0,0.0
 04/16  21:00:00,04/16 21:00:00,9.3,18.92826331075203,14.132706453104216,19.842919457600637,19.934079488979425,19.29258334446711,20.614864482801977,0.0,0.0,4,6,0.0,0.0,0.0,,,,,0.0,0.0,-0.0,0.0,0.0,0.0
 04/16  22:00:00,04/16 22:00:00,8.7,18.83453551051925,11.328533173871683,19.71044352738781,19.819821279351743,19.20006052429815,20.382478297755,0.0,0.0,4,6,0.0,0.0,0.0,,,,,0.0,0.0,-0.0,0.0,0.0,0.0
 04/16  23:00:00,04/16 23:00:00,8.2,18.76118223646124,9.131901088996216,19.609910998718053,19.72327602164125,19.129478132171663,20.23598758460397,0.0,0.0,4,6,0.0,0.0,0.0,,,,,0.0,0.0,-0.0,0.0,0.0,0.0
 04/16  24:00:00,04/16 24:00:00,7.6,18.79656036012073,7.27791206973948,19.645343920178117,19.755154510762,19.206827337821565,20.227984783232237,0.0,0.0,4,6,0.0,0.0,0.0,,,,,0.0,0.0,-0.0,0.0,0.0,0.0
 04/17  01:00:00,04/17 01:00:00,6.9,18.732452247817804,5.736553368459327,19.58007199065236,19.684332769958512,19.15716395198174,20.13088548282292,0.0,0.0,4,0,0.0,0.0,0.0,,,,,0.0,0.0,-0.0,0.0,0.0,0.0
 04/17  02:00:00,04/17 02:00:00,6.1,18.655817680867848,4.4104036242423446,19.47820027861342,19.584005088236907,19.09152868210237,20.01439482452633,0.0,0.0,4,0,0.0,0.0,0.0,,,,,0.0,0.0,-0.0,0.0,0.0,0.0
 04/17  03:00:00,04/17 03:00:00,5.4,18.56543045702151,3.338476579511642,19.36187242561398,19.468643100267848,19.004316491968083,19.88449601789272,0.0,0.0,4,0,0.0,0.0,0.0,,,,,0.0,0.0,-0.0,0.0,0.0,0.0
 04/17  04:00:00,04/17 04:00:00,5.0,18.484971877100968,2.5145325669182146,19.23731453919468,19.345135253485168,18.913387638155,19.747825461103957,0.0,0.0,4,0,0.0,0.0,0.0,,,,,0.0,0.0,-0.0,0.0,0.0,0.0
 04/17  05:00:00,04/17 05:00:00,4.7,18.431625691513094,1.846895957033778,19.14862597505856,19.25582878489074,18.84914283189614,19.639926843118044,0.0,0.0,4,0,0.0,0.0,0.0,,,,,0.0,0.0,-0.0,0.0,0.0,0.0
 04/17  06:00:00,04/17 06:00:00,4.3,21.980408845541884,1.3178390949569136,21.986900160968013,21.987737422226413,21.984018392615944,21.99045041686693,0.0,0.0,4,0,0.0,0.0,0.0,,,,,0.0,0.0,-0.0,0.0,0.0,0.0
 04/17  07:00:00,04/17 07:00:00,5.6,21.99958311164692,2.128242420333676,21.999690614733417,21.99973445409437,21.999588970853416,21.99980614608218,0.0,0.0,4,0,0.0,0.0,0.0,,,,,0.0,0.0,-0.0,0.0,0.0,0.0
 04/17  08:00:00,04/17 08:00:00,7.0,21.999999627619204,7.018041098840611,21.99999968233602,21.999999912875538,21.99999951698267,21.999999827011138,0.0,0.0,4,0,0.0,0.0,0.0,,,,,0.0,0.0,-0.0,0.0,0.0,0.0
 04/17  09:00:00,04/17 09:00:00,8.3,21.99999999988441,14.556110799031115,21.99999999989276,21.9999999999378,21.999999999801684,21.999999999949864,1305469.5167435436,0.0,4,0,0.0,362.630421317651,0.0,,,,,0.7096485740071448,0.0,-0.032939811837437355,0.0,0.0,0.0
 04/17  10:00:00,04/17 10:00:00,10.5,21.999999999999982,23.45613731797041,21.99999999999999,21.99999999999994,21.99999999999996,21.999999999999996,2063683.7881486411,0.0,4,0,0.0,573.2454967079559,0.0,,,,,1.1218111481564694,0.0,-0.0437093959132624,0.0,0.0,0.0
 04/17  11:00:00,04/17 11:00:00,12.8,21.999999999999996,27.83060208081956,21.999999999999996,21.999999999999996,21.999999999999996,21.999999999999996,1999932.275361355,0.0,4,0,0.0,555.536743155932,0.0,,,,,1.087156053142724,0.0,-0.0338872969300798,0.0,0.0,0.0
 04/17  12:00:00,04/17 12:00:00,15.0,22.0,24.232455827637413,22.0,22.0,22.0,22.0,2460985.603858116,0.0,4,0,0.0,683.60711218281,0.0,,,,,1.3377829984008025,0.0,-0.031727870536356444,0.0,0.0,0.0
 04/17  13:00:00,04/17 13:00:00,15.9,22.0,22.710913129614184,22.0,22.0,22.0,22.0,3581787.4040794326,0.0,4,0,0.0,994.9409455776201,0.0,,,,,1.9470468602301765,0.0,-0.040240507699150024,0.0,0.0,0.0
 04/17  14:00:00,04/17 14:00:00,16.9,22.0,22.30814622018766,22.0,22.0,22.000000000000004,22.0,5910862.895367928,0.0,4,0,0.0,1641.9063598244245,0.0,2.6225790413888066,,0.00854064550339632,,3.213123991828619,0.0,-0.05552069238802659,0.0,0.00854064550339632,0.0
 04/17  15:00:00,04/17 15:00:00,17.8,22.0,22.586444922784832,22.0,22.0,22.0,22.000000000000004,8038198.500101012,0.0,4,0,0.0,2232.8329166947256,0.0,2.6076101750562737,,0.01660943604552552,,4.369536040498485,0.0,-0.06217872732540619,0.0,0.01660943604552552,0.0
