,T_b,T_b_f_in,T_b_f_out,T_tank_w,COP,g_conv,Q_b_unit,Q_ref_cond,Q_ref_evap,Q_env_loss,Q_use_loss,total_loss,Q_ref,is_on,E_cmp,E_pmp,Xc_g,Xg,Xb,X_ref_tank,dV_w_serv,dV_w_sup_tank,dV_w_sup_mix
5977,287.8841417077431,283.9912789121133,286.7636256803459,63.95197127866557,2.382382823675934,109.3844267308843,23.21008714364328,-8000.0,4842.017428728655,28.838473041917933,0.0,28.838473041917933,,True,3157.982571271345,,19.2820020042889,256.8641841938736,237.5821821895847,-1597.36746902216,0.0,0.0,0.0
5978,287.862087739162,287.862087739162,287.862087739162,66.22499401970592,0.0,109.43174315464799,0.0,0.0,0.0,29.8634688900604,0.0,29.8634688900604,,False,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5979,287.8414015399915,287.8414015399915,287.8414015399915,66.21647827909725,0.0,109.47989044506951,0.0,0.0,0.0,29.859628805836802,0.0,29.859628805836802,,False,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5980,287.8228918678769,287.8228918678769,287.8228918678769,66.20796363351076,0.0,109.52885193189735,0.0,0.0,0.0,29.855789215402012,0.0,29.855789215402012,,False,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5981,287.81033479014565,287.81033479014565,287.81033479014565,66.19945008280565,0.0,109.5785808250568,0.0,0.0,0.0,29.851950118692542,0.0,29.851950118692542,,False,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5982,287.80611874795255,287.80611874795255,287.80611874795255,66.19093762684115,0.0,109.62886460425383,0.0,0.0,0.0,29.848111515644902,0.0,29.848111515644902,,False,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5983,287.80941876365875,287.80941876365875,287.80941876365875,66.18242626547647,0.0,109.67937832691304,0.0,0.0,0.0,29.84427340619561,0.0,29.84427340619561,,False,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5984,287.8183947249794,287.8183947249794,287.8183947249794,66.17391599857086,0.0,109.72982264735828,0.0,0.0,0.0,29.8404357902812,0.0,29.8404357902812,,False,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5985,287.8313279149331,287.8313279149331,287.8313279149331,66.1654068259836,0.0,109.77996945179763,0.0,0.0,0.0,29.83659866783821,0.0,29.83659866783821,,False,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5986,287.84688521825336,287.84688521825336,287.84688521825336,66.15689874757395,0.0,109.82965871982336,0.0,0.0,0.0,29.832762038803182,0.0,29.832762038803182,,False,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5987,287.8640976650068,287.8640976650068,287.8640976650068,66.14839176320123,0.0,109.87878361105908,0.0,0.0,0.0,29.828925903112673,0.0,29.828925903112673,,False,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5988,287.88227892669033,287.88227892669033,287.88227892669033,66.13988587272476,0.0,109.92727603626298,0.0,0.0,0.0,29.825090260703238,0.0,29.825090260703238,,False,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5989,287.90094829398146,287.90094829398146,287.90094829398146,66.13138107600388,0.0,109.97509538341266,0.0,0.0,0.0,29.82125511151146,0.0,29.82125511151146,,False,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5990,287.9197711876903,287.9197711876903,287.9197711876903,66.12287737289793,0.0,110.02222029950462,0.0,0.0,0.0,29.817420455473904,0.0,29.817420455473904,,False,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5991,287.9385161606918,287.9385161606918,287.9385161606918,66.1143747632663,0.0,110.06864284826898,0.0,0.0,0.0,29.81358629252716,0.0,29.81358629252716,,False,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5992,287.95702455361555,287.95702455361555,287.95702455361555,66.10587324696837,0.0,110.11436438858635,0.0,0.0,0.0,29.809752622607824,0.0,29.809752622607824,,False,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5993,287.9751892231792,287.9751892231792,287.9751892231792,66.09737282386355,0.0,110.15939266745818,0.0,0.0,0.0,29.805919445652496,0.0,29.805919445652496,,False,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5994,287.9929396145992,287.9929396145992,287.9929396145992,66.08887349381128,0.0,110.20373976387228,0.0,0.0,0.0,29.80208676159779,0.0,29.80208676159779,,False,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5995,288.01023123746666,288.01023123746666,288.01023123746666,66.08037525667099,0.0,110.24742062921169,0.0,0.0,0.0,29.79825457038032,0.0,29.79825457038032,,False,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5996,288.0270382006882,288.0270382006882,288.0270382006882,66.07187811230216,0.0,110.2904520477642,0.0,0.0,0.0,29.794422871936714,0.0,29.794422871936714,,False,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5997,288.04334788282745,288.04334788282745,288.04334788282745,66.06338206056427,0.0,110.33285189488232,0.0,0.0,0.0,29.790591666203614,0.0,29.790591666203614,,False,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5998,288.0591571031258,288.0591571031258,288.0591571031258,66.05488710131682,0.0,110.3746386074204,0.0,0.0,0.0,29.78676095311766,0.0,29.78676095311766,,False,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5999,288.0744693550616,288.0744693550616,288.0744693550616,66.04639323441933,0.0,110.4158308065296,0.0,0.0,0.0,29.7829307326155,0.0,29.7829307326155,,False,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6000,288.0892927979925,288.0892927979925,288.0892927979925,66.03790045973133,0.0,110.45644703044083,0.0,0.0,0.0,29.7791010046338,0.0,29.7791010046338,,False,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6001,288.1036387936829,288.1036387936829,288.1036387936829,66.0294087771124,0.0,110.49650554704465,0.0,0.0,0.0,29.775271769109228,0.0,29.775271769109228,,False,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6002,288.1175208372117,288.1175208372117,288.1175208372117,66.02091818642207,0.0,110.53602422459464,0.0,0.0,0.0,29.77144302597845,0.0,29.77144302597845,,False,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6003,288.1309537751725,288.1309537751725,288.1309537751725,66.01242868751996,0.0,110.57502044486444,0.0,0.0,0.0,29.767614775178156,0.0,29.767614775178156,,False,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6004,288.1439532343641,288.1439532343641,288.1439532343641,66.00394028026567,0.0,110.61351104735525,0.0,0.0,0.0,29.763787016645036,0.0,29.763787016645036,,False,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6005,288.15653520546516,288.15653520546516,288.15653520546516,65.99545296451883,0.0,110.6515122962069,0.0,0.0,0.0,29.759959750315797,0.0,29.759959750315797,,False,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6006,288.1687157413284,288.1687157413284,288.1687157413284,65.9869667401391,0.0,110.68903986367104,0.0,0.0,0.0,29.756132976127144,0.0,29.756132976127144,,False,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6007,288.1805107403157,288.1805107403157,288.1805107403157,65.97848160698611,0.0,110.72610882560748,0.0,0.0,0.0,29.75230669401579,0.0,29.75230669401579,,False,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6008,288.19193579289544,288.19193579289544,288.19193579289544,65.96999756491957,0.0,110.76273366563726,0.0,0.0,0.0,29.748480903918463,0.0,29.748480903918463,,False,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6009,288.2030060753612,288.2030060753612,288.2030060753612,65.96151461379917,0.0,110.79892828544953,0.0,0.0,0.0,29.744655605771896,0.0,29.744655605771896,,False,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6010,288.2137362786602,288.2137362786602,288.2137362786602,65.95303275348462,0.0,110.83470601939703,0.0,0.0,0.0,29.74083079951283,0.0,29.74083079951283,,False,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6011,288.22414056336413,288.22414056336413,288.22414056336413,65.94455198383567,0.0,110.87007965199051,0.0,0.0,0.0,29.73700648507801,0.0,29.73700648507801,,False,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6012,288.2342325340223,288.2342325340223,288.2342325340223,65.93607230471206,0.0,110.90506143725749,0.0,0.0,0.0,29.733182662404197,0.0,29.733182662404197,,False,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6013,288.244025227858,288.244025227858,288.244025227858,65.92759371597357,0.0,110.93966311919593,0.0,0.0,0.0,29.72935933142816,0.0,29.72935933142816,,False,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6014,288.25353111395907,288.25353111395907,288.25353111395907,65.91911621748,0.0,110.97389595275442,0.0,0.0,0.0,29.725536492086672,0.0,29.725536492086672,,False,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6015,288.2627621000908,288.2627621000908,288.2627621000908,65.91063980909112,0.0,111.00777072492052,0.0,0.0,0.0,29.721714144316504,0.0,29.721714144316504,,False,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6016,288.27172954493795,288.27172954493795,288.27172954493795,65.90216449066679,0.0,111.04129777561414,0.0,0.0,0.0,29.717892288054454,0.0,29.717892288054454,,False,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6017,288.28044427412453,288.28044427412453,288.28044427412453,65.89369026206684,0.0,111.07448701816713,0.0,0.0,0.0,29.71407092323732,0.0,29.71407092323732,,False,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6018,288.2889165987793,288.2889165987793,288.2889165987793,65.88521712315114,0.0,111.10734795923725,0.0,0.0,0.0,29.710250049801907,0.0,29.710250049801907,,False,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6019,288.2971563356839,288.2971563356839,288.2971563356839,65.87674507377956,0.0,111.13988971805303,0.0,0.0,0.0,29.70642966768503,0.0,29.70642966768503,,False,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6020,288.30517282832034,288.30517282832034,288.30517282832034,65.868274113812,0.0,111.17212104492313,0.0,0.0,0.0,29.70260977682351,0.0,29.70260977682351,,False,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6021,288.31297496829035,288.31297496829035,288.31297496829035,65.85980424310839,0.0,111.20405033897163,0.0,0.0,0.0,29.69879037715418,0.0,29.69879037715418,,False,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6022,288.3205712167028,288.3205712167028,288.3205712167028,65.85133546152865,0.0,111.23568566508204,0.0,0.0,0.0,29.69497146861388,0.0,29.69497146861388,,False,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6023,288.32796962527345,288.32796962527345,288.32796962527345,65.84286776893273,0.0,111.26703477004756,0.0,0.0,0.0,29.69115305113945,0.0,29.69115305113945,,False,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6024,288.3351778569078,288.3351778569078,288.3351778569078,65.83440116518061,0.0,111.29810509793647,0.0,0.0,0.0,29.68733512466775,0.0,29.68733512466775,,False,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6025,288.3422032056483,288.3422032056483,288.3422032056483,65.82593565013227,0.0,111.32890380469003,0.0,0.0,0.0,29.68351768913564,0.0,29.68351768913564,,False,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6026,288.349052615872,288.349052615872,288.349052615872,65.8174712236477,0.0,111.35943777197576,0.0,0.0,0.0,29.67970074447999,0.0,29.67970074447999,,False,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6027,288.35573270069744,288.35573270069744,288.35573270069744,65.80900788558695,0.0,111.38971362032277,0.0,0.0,0.0,29.675884290637683,0.0,29.675884290637683,,False,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6028,288.36224975955656,288.36224975955656,288.36224975955656,65.80054563581005,0.0,111.41973772156791,0.0,0.0,0.0,29.672068327545606,0.0,29.672068327545606,,False,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6029,288.36860979492025,288.36860979492025,288.36860979492025,65.79208447417707,0.0,111.44951621064422,0.0,0.0,0.0,29.668252855140654,0.0,29.668252855140654,,False,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6030,288.3748185281892,288.3748185281892,288.3748185281892,65.78362440054808,0.0,111.47905499674161,0.0,0.0,0.0,29.664437873359727,0.0,29.664437873359727,,False,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6031,288.3808814147523,288.3808814147523,288.3808814147523,65.77516541478317,0.0,111.50835977387217,0.0,0.0,0.0,29.660623382139743,0.0,29.660623382139743,,False,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6032,288.38680365823905,288.38680365823905,288.38680365823905,65.76670751674247,0.0,111.53743603087007,0.0,0.0,0.0,29.65680938141762,0.0,29.65680938141762,,False,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6033,288.3925902239948,288.3925902239948,288.3925902239948,65.75825070628609,0.0,111.5662890608565,0.0,0.0,0.0,29.65299587113028,0.0,29.65299587113028,,False,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6034,288.3982458518083,288.3982458518083,288.3982458518083,65.7497949832742,0.0,111.59492397019852,0.0,0.0,0.0,29.649182851214665,0.0,29.649182851214665,,False,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6035,288.4037750679177,288.4037750679177,288.4037750679177,65.74134034756695,0.0,111.62334568698999,0.0,0.0,0.0,29.64537032160771,0.0,29.64537032160771,,False,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6036,288.40918219633727,288.40918219633727,288.40918219633727,65.73288679902453,0.0,111.65155896908124,0.0,0.0,0.0,29.64155828224638,0.0,29.64155828224638,,False,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6037,288.4144713695398,288.4144713695398,288.4144713695398,65.72443433750715,0.0,111.67956841168325,0.0,0.0,0.0,29.637746733067626,0.0,29.637746733067626,,False,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6038,288.4196465385169,288.4196465385169,288.4196465385169,65.71598296287503,0.0,111.7073784545703,0.0,0.0,0.0,29.633935674008423,0.0,29.633935674008423,,False,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6039,288.4247114822666,288.4247114822666,288.4247114822666,65.70753267498841,0.0,111.73499338890447,0.0,0.0,0.0,29.630125105005746,0.0,29.630125105005746,,False,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6040,288.4296698167278,288.4296698167278,288.4296698167278,65.69908347370755,0.0,111.7624173637034,0.0,0.0,0.0,29.626315025996572,0.0,29.626315025996572,,False,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6041,288.43452500320086,288.43452500320086,288.43452500320086,65.69063535889272,0.0,111.7896543919725,0.0,0.0,0.0,29.62250543691791,0.0,29.62250543691791,,False,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6042,288.439280356282,288.439280356282,288.439280356282,65.68218833040422,0.0,111.8167083565199,0.0,0.0,0.0,29.61869633770674,0.0,29.61869633770674,,False,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6043,288.44393905133813,288.44393905133813,288.44393905133813,65.67374238810234,0.0,111.84358301547391,0.0,0.0,0.0,29.614887728300083,0.0,29.614887728300083,,False,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6044,288.44850413155706,288.44850413155706,288.44850413155706,65.66529753184744,0.0,111.87028200751855,0.0,0.0,0.0,29.61107960863496,0.0,29.61107960863496,,False,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6045,288.45297851458156,288.45297851458156,288.45297851458156,65.65685376149985,0.0,111.89680885686484,0.0,0.0,0.0,29.607271978648384,0.0,29.607271978648384,,False,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6046,288.45736499878194,288.45736499878194,288.45736499878194,65.64841107691993,0.0,111.92316697797169,0.0,0.0,0.0,29.603464838277393,0.0,29.603464838277393,,False,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6047,288.461666269155,288.461666269155,288.461666269155,65.63996947796808,0.0,111.9493596800317,0.0,0.0,0.0,29.599658187459035,0.0,29.599658187459035,,False,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6048,288.4658849028978,288.4658849028978,288.4658849028978,65.6315289645047,0.0,111.97539017123485,0.0,0.0,0.0,29.595852026130355,0.0,29.595852026130355,,False,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6049,288.470023374664,288.470023374664,288.470023374664,65.6230895363902,0.0,112.00126156282221,0.0,0.0,0.0,29.592046354228412,0.0,29.592046354228412,,False,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6050,288.47408406153056,288.47408406153056,288.47408406153056,65.61465119348502,0.0,112.02697687294258,0.0,0.0,0.0,29.588241171690267,0.0,29.588241171690267,,False,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6051,288.47806924767826,288.47806924767826,288.47806924767826,65.6062139356496,0.0,112.05253903032207,0.0,0.0,0.0,29.584436478452993,0.0,29.584436478452993,,False,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6052,288.48198112881926,288.48198112881926,288.48198112881926,65.59777776274444,0.0,112.07795087775742,0.0,0.0,0.0,29.580632274453677,0.0,29.580632274453677,,False,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6053,288.48582181638,288.48582181638,288.48582181638,65.58934267463002,0.0,112.10321517544332,0.0,0.0,0.0,29.576828559629405,0.0,29.576828559629405,,False,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6054,288.4895933414537,288.4895933414537,288.4895933414537,65.58090867116684,0.0,112.12833460414195,0.0,0.0,0.0,29.573025333917276,0.0,29.573025333917276,,False,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6055,288.49329765853656,288.49329765853656,288.49329765853656,65.57247575221544,0.0,112.15331176820422,0.0,0.0,0.0,29.5692225972544,0.0,29.5692225972544,,False,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6056,288.49693664906374,288.49693664906374,288.49693664906374,65.56404391763635,0.0,112.1781491984503,0.0,0.0,0.0,29.565420349577884,0.0,29.565420349577884,,False,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6057,288.5005121247547,288.5005121247547,288.5005121247547,65.55561316729016,0.0,112.20284935491719,0.0,0.0,0.0,29.56161859082486,0.0,29.56161859082486,,False,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6058,288.50402583078176,288.50402583078176,288.50402583078176,65.54718350103742,0.0,112.22741462948068,0.0,0.0,0.0,29.55781732093245,0.0,29.55781732093245,,False,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6059,288.50747944876525,288.50747944876525,288.50747944876525,65.53875491873875,0.0,112.25184734835776,0.0,0.0,0.0,29.554016539837793,0.0,29.554016539837793,,False,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6060,288.51087459961815,288.51087459961815,288.51087459961815,65.53032742025475,0.0,112.2761497744969,0.0,0.0,0.0,29.550216247478037,0.0,29.550216247478037,,False,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6061,288.51421284623626,288.51421284623626,288.51421284623626,65.52190100544607,0.0,112.30032410986095,0.0,0.0,0.0,29.546416443790342,0.0,29.546416443790342,,False,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6062,288.51749569605033,288.51749569605033,288.51749569605033,65.51347567417335,0.0,112.32437249760906,0.0,0.0,0.0,29.54261712871186,0.0,29.54261712871186,,False,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6063,288.52072460345136,288.52072460345136,288.52072460345136,65.50505142629727,0.0,112.34829702418253,0.0,0.0,0.0,29.538818302179774,0.0,29.538818302179774,,False,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6064,288.5239009720802,288.5239009720802,288.5239009720802,65.49662826167851,0.0,112.37209972129966,0.0,0.0,0.0,29.53501996413125,0.0,29.53501996413125,,False,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6065,288.5270261570154,288.5270261570154,288.5270261570154,65.48820618017777,0.0,112.39578256786413,0.0,0.0,0.0,29.53122211450348,0.0,29.53122211450348,,False,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6066,288.5301014668384,288.5301014668384,288.5301014668384,65.47978518165579,0.0,112.41934749179157,0.0,0.0,0.0,29.527424753233657,0.0,29.527424753233657,,False,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6067,288.5331281656015,288.5331281656015,288.5331281656015,65.4713652659733,0.0,112.44279637175818,0.0,0.0,0.0,29.523627880258996,0.0,29.523627880258996,,False,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6068,288.53610747469895,288.53610747469895,288.53610747469895,65.46294643299107,0.0,112.46613103887515,0.0,0.0,0.0,29.519831495516694,0.0,29.519831495516694,,False,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6069,288.5390405746368,288.5390405746368,288.5390405746368,65.45452868256987,0.0,112.48935327829345,0.0,0.0,0.0,29.516035598943972,0.0,29.516035598943972,,False,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6070,288.5419286067301,288.5419286067301,288.5419286067301,65.4461120145705,0.0,112.51246483074115,0.0,0.0,0.0,29.512240190478064,0.0,29.512240190478064,,False,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6071,288.5447726747026,288.5447726747026,288.5447726747026,65.43769642885377,0.0,112.53546739399766,0.0,0.0,0.0,29.508445270056196,0.0,29.508445270056196,,False,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6072,288.5475738462237,288.5475738462237,288.5475738462237,65.42928192528052,0.0,112.5583626243073,0.0,0.0,0.0,29.504650837615625,0.0,29.504650837615625,,False,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6073,288.55033315435594,288.55033315435594,288.55033315435594,65.42086850371159,0.0,112.58115213773553,0.0,0.0,0.0,29.50085689309359,0.0,29.50085689309359,,False,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6074,288.5530515989463,288.5530515989463,288.5530515989463,65.41245616400785,0.0,112.60383751147029,0.0,0.0,0.0,29.49706343642736,0.0,29.49706343642736,,False,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6075,288.5557301479478,288.5557301479478,288.5557301479478,65.40404490603018,0.0,112.62642028507145,0.0,0.0,0.0,29.493270467554193,0.0,29.493270467554193,,False,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6076,288.5583697386745,288.5583697386745,288.5583697386745,65.39563472963948,0.0,112.64890196167029,0.0,0.0,0.0,29.489477986411366,0.0,29.489477986411366,,False,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6077,288.560971279006,288.560971279006,288.560971279006,65.38722563469669,0.0,112.67128400912178,0.0,0.0,0.0,29.485685992936173,0.0,29.485685992936173,,False,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6078,288.56353564852805,288.56353564852805,288.56353564852805,65.37881762106274,0.0,112.69356786111179,0.0,0.0,0.0,29.481894487065894,0.0,29.481894487065894,,False,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6079,288.56606369962583,288.56606369962583,288.56606369962583,65.37041068859858,0.0,112.71575491822134,0.0,0.0,0.0,29.47810346873784,0.0,29.47810346873784,,False,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6080,288.5685562585263,288.5685562585263,288.5685562585263,65.36200483716519,0.0,112.73784654894943,0.0,0.0,0.0,29.474312937889305,0.0,29.474312937889305,,False,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6081,288.57101412629345,288.57101412629345,288.57101412629345,65.35360006662356,0.0,112.75984409069717,0.0,0.0,0.0,29.470522894457613,0.0,29.470522894457613,,False,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6082,288.5734380797767,288.5734380797767,288.5734380797767,65.34519637683469,0.0,112.78174885071411,0.0,0.0,0.0,29.466733338380088,0.0,29.466733338380088,,False,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6083,288.57582887252016,288.57582887252016,288.57582887252016,65.33679376765963,0.0,112.80356210700909,0.0,0.0,0.0,29.46294426959406,0.0,29.46294426959406,,False,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6084,288.57818723562656,288.57818723562656,288.57818723562656,65.32839223895941,0.0,112.82528510922685,0.0,0.0,0.0,29.459155688036873,0.0,29.459155688036873,,False,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6085,288.5805138785905,288.5805138785905,288.5805138785905,65.3199917905951,0.0,112.84691907949218,0.0,0.0,0.0,29.45536759364587,0.0,29.45536759364587,,False,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6086,288.58280949008685,288.58280949008685,288.58280949008685,65.31159242242778,0.0,112.86846521322265,0.0,0.0,0.0,29.451579986358414,0.0,29.451579986358414,,False,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6087,288.58507473873215,288.58507473873215,288.58507473873215,65.30319413431856,0.0,112.88992467991184,0.0,0.0,0.0,29.447792866111868,0.0,29.447792866111868,,False,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6088,288.5873102738084,288.5873102738084,288.5873102738084,65.29479692612854,0.0,112.9112986238838,0.0,0.0,0.0,29.4440062328436,0.0,29.4440062328436,,False,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6089,288.58951672595714,288.58951672595714,288.58951672595714,65.28640079771887,0.0,112.93258816502038,0.0,0.0,0.0,29.440220086490992,0.0,29.440220086490992,,False,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6090,288.59169470784406,288.59169470784406,288.59169470784406,65.27800574895069,0.0,112.95379439946242,0.0,0.0,0.0,29.43643442699143,0.0,29.43643442699143,,False,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6091,288.5938448147976,288.5938448147976,288.5938448147976,65.26961177968518,0.0,112.97491840028604,0.0,0.0,0.0,29.432649254282314,0.0,29.432649254282314,,False,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6092,288.595967625416,288.595967625416,288.595967625416,65.26121888978352,0.0,112.99596121815468,0.0,0.0,0.0,29.428864568301048,0.0,29.428864568301048,,False,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6093,288.59806370215085,288.59806370215085,288.59806370215085,65.25282707910694,0.0,113.01692388194867,0.0,0.0,0.0,29.425080368985046,0.0,29.425080368985046,,False,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6094,288.6001335918711,288.6001335918711,288.6001335918711,65.24443634751664,0.0,113.03780739937247,0.0,0.0,0.0,29.421296656271732,0.0,29.421296656271732,,False,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6095,288.6021778263965,288.6021778263965,288.6021778263965,65.23604669487386,0.0,113.05861275754106,0.0,0.0,0.0,29.417513430098523,0.0,29.417513430098523,,False,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6096,288.60419692301485,288.60419692301485,288.60419692301485,65.22765812103988,0.0,113.07934092354603,0.0,0.0,0.0,29.413730690402865,0.0,29.413730690402865,,False,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
