Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](TimeStep),Environment:Site Outdoor Air Relative Humidity [%](TimeStep),Environment:Site Wind Speed [m/s](TimeStep),Environment:Site Wind Direction [deg](TimeStep),Environment:Site Diffuse Solar Radiation Rate per Area [W/m2](TimeStep),Environment:Site Direct Solar Radiation Rate per Area [W/m2](TimeStep),Environment:Site Day Type Index [](TimeStep),ATTIC:Zone Air Temperature [C](TimeStep),CORE_ZN:Zone Air Temperature [C](TimeStep),PERIMETER_ZN_1:Zone Air Temperature [C](TimeStep),PERIMETER_ZN_2:Zone Air Temperature [C](TimeStep),PERIMETER_ZN_3:Zone Air Temperature [C](TimeStep),PERIMETER_ZN_4:Zone Air Temperature [C](TimeStep),BLDG_OCC_SCH:Schedule Value [](TimeStep),BLDG_LIGHT_SCH:Schedule Value [](TimeStep),BLDG_EQUIP_SCH:Schedule Value [](TimeStep),BLDG_SWH_SCH:Schedule Value [](TimeStep),CLGSETP_SCH:Schedule Value [](TimeStep),HTGSETP_SCH:Schedule Value [](TimeStep),CORE_ZN  IDEAL LOADS:Zone Ideal Loads Zone Total Heating Energy [J](TimeStep),CORE_ZN  IDEAL LOADS:Zone Ideal Loads Zone Total Cooling Energy [J](TimeStep),PERIMETER_ZN_1 IDEAL LOADS:Zone Ideal Loads Zone Total Heating Energy [J](TimeStep),PERIMETER_ZN_1 IDEAL LOADS:Zone Ideal Loads Zone Total Cooling Energy [J](TimeStep),PERIMETER_ZN_2  IDEAL LOADS:Zone Ideal Loads Zone Total Heating Energy [J](TimeStep),PERIMETER_ZN_2  IDEAL LOADS:Zone Ideal Loads Zone Total Cooling Energy [J](TimeStep),PERIMETER_ZN_3 IDEAL LOADS:Zone Ideal Loads Zone Total Heating Energy [J](TimeStep),PERIMETER_ZN_3 IDEAL LOADS:Zone Ideal Loads Zone Total Cooling Energy [J](TimeStep),PERIMETER_ZN_4 IDEAL LOADS:Zone Ideal Loads Zone Total Heating Energy [J](TimeStep),PERIMETER_ZN_4 IDEAL LOADS:Zone Ideal Loads Zone Total Cooling Energy [J](TimeStep),DistrictHeating:Facility [J](TimeStep),DistrictCooling:Facility [J](TimeStep) 
 03/06  13:00:00,11.4,45.0,4.6,200.0,111.0,891.0,2.0,28.25000931775721,22.136676230484868,23.92131893849363,21.793120281003647,21.094809166515437,21.3863197256823,0.5,0.9,0.8,0.57,24.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 03/06  14:00:00,12.5,41.0,5.2,200.0,115.0,872.0,2.0,30.492031621017916,22.68733751251275,23.999546515461899,22.22714336708661,21.585298920357184,21.910345701300736,0.95,0.9,0.9,0.54,24.0,21.0,0.0,0.0,0.0,4058645.1907156507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4058645.1907156507 
 03/06  15:00:00,13.5,38.0,5.7,230.0,179.0,711.0,2.0,30.518988949487367,22.938423995758158,23.99997893344556,22.47015873317313,21.83444008735728,22.475744655675365,0.95,0.9,0.9,0.34,24.0,21.0,0.0,0.0,0.0,4435085.575215913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4435085.575215913 
 03/06  16:00:00,12.5,41.0,6.2,230.0,113.0,734.0,2.0,28.050772495076733,23.165180262082175,23.99999991924996,22.62515794735122,22.023030673888383,23.508633114100595,0.95,0.9,0.9,0.33,24.0,21.0,0.0,0.0,0.0,3230088.7448381579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3230088.7448381579 
 03/06  17:00:00,11.5,45.0,6.7,230.0,150.0,440.0,2.0,24.659208234869394,23.367892439071399,23.999999999868025,22.744977743412869,22.206259195657329,23.970504879386973,0.95,0.9,0.9,0.44,24.0,21.0,0.0,0.0,0.0,1772873.0183384137,0.0,0.0,0.0,0.0,0.0,46622.2764239026,0.0,1819495.2947623162 
 03/06  18:00:00,10.5,49.0,7.2,230.0,79.0,174.0,2.0,19.740135732726566,22.730296027913825,23.316209853727267,22.015012863835854,21.507209104502633,23.190833701100048,0.3,0.5,0.5,0.26,24.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 03/06  19:00:00,9.6,52.0,6.3,230.0,0.0,0.0,2.0,15.269513641015357,22.225344513843355,22.519496181187966,21.396595978867745,21.026287256774709,22.116513791146397,0.1,0.3,0.4,0.21,24.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,319654.7458602341,0.0,0.0,0.0,319654.7458602341,0.0 
 03/06  20:00:00,8.8,56.0,5.5,230.0,0.0,0.0,2.0,12.042819025422041,21.973830881480013,22.061195403652893,21.052315952162965,21.000013391451295,21.551848585621049,0.1,0.3,0.4,0.15,24.0,21.0,0.0,0.0,0.0,0.0,3141.449095224659,0.0,1094158.4830952117,0.0,0.0,0.0,1097299.9321904365,0.0 
 03/06  21:00:00,7.9,60.0,4.6,200.0,0.0,0.0,2.0,9.858088820429213,21.72739787929266,21.698017711165158,21.000029660457487,21.00000001925506,21.10764596530639,0.05,0.2,0.4,0.17,24.0,21.0,0.0,0.0,0.0,0.0,410236.73353145559,0.0,1856353.661777452,0.0,0.0,0.0,2266590.3953089078,0.0 
 03/06  22:00:00,7.2,63.0,3.1,200.0,0.0,0.0,2.0,8.217186715850217,21.59387163215258,21.480750592893178,21.000000045383133,21.000000000049988,21.00003701070772,0.05,0.2,0.4,0.08,24.0,21.0,0.0,0.0,0.0,0.0,766683.0489814009,0.0,2159562.098274486,0.0,201656.1454890123,0.0,3127901.2927448998,0.0 
 03/06  23:00:00,6.5,66.0,1.5,200.0,0.0,0.0,2.0,6.730341975716595,20.2894599335514,20.659242382908766,19.929195258677287,19.853848561208879,20.003973036834674,0.05,0.1,0.4,0.05,26.7,15.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 03/06  24:00:00,5.8,69.0,0.0,0.0,0.0,0.0,2.0,5.409879659996524,20.093602790340485,20.42871152490222,19.61581511419088,19.43505805933754,19.83536505169043,0.05,0.05,0.4,0.05,26.7,15.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 03/07  01:00:00,5.0,74.0,0.0,0.0,0.0,0.0,3.0,4.222228870634355,19.78095156695629,20.085962725528696,19.294626166542348,19.122989248050243,19.510857440678217,0.0,0.05,0.4,0.05,26.7,15.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 03/07  02:00:00,4.1,79.0,0.0,0.0,0.0,0.0,3.0,3.13894822131681,19.583316111670638,19.83380047986312,19.055068977088295,18.88807344829054,19.289103608139535,0.0,0.05,0.4,0.05,26.7,15.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 03/07  03:00:00,3.3,84.0,0.0,0.0,0.0,0.0,3.0,2.1595313349310247,19.369864578424314,19.573900461911124,18.820855838926947,18.67318709982559,19.05096471658006,0.0,0.05,0.4,0.05,26.7,15.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 03/07  04:00:00,3.0,85.0,0.2,0.0,0.0,0.0,3.0,1.2926827732269018,19.20546474770604,19.35229782503762,18.626764469564575,18.496480778122547,18.853680747878977,0.0,0.05,0.4,0.05,26.7,15.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 03/07  05:00:00,2.6,86.0,0.3,0.0,0.0,0.0,3.0,0.43604724485278276,19.036531766042658,19.128614029157,18.430825100153464,18.320579564068095,18.65108446604536,0.0,0.05,0.4,0.05,26.7,15.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 03/07  06:00:00,2.3,87.0,0.5,340.0,0.0,0.0,3.0,-0.3315023747291793,18.907490109002788,18.941552072941346,18.26972094467264,18.181602679130905,18.484722970276406,0.0,0.1,0.4,0.08,26.7,15.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 03/07  07:00:00,3.0,83.0,0.3,340.0,0.0,0.0,3.0,1.0203003660018153,20.992580203459835,20.9917732832271,20.985556193233554,20.98461650789632,20.98769148583378,0.1,0.1,0.4,0.07,24.0,21.0,8761817.359852979,0.0,8719272.823791063,0.0,7010306.259741903,0.0,11768706.871984179,0.0,6553707.385205695,0.0,42813810.70057581,0.0 
 03/07  08:00:00,3.6,79.0,0.2,340.0,37.0,19.0,3.0,1.578995454958423,20.999958918005527,20.999915190775249,20.99978950053397,20.999748319996717,20.999829945492189,0.2,0.3,0.4,0.19,24.0,21.0,3449446.7766848055,0.0,5171520.425883111,0.0,4706949.76156526,0.0,8587541.209992283,0.0,4391681.943908172,0.0,26307140.118033634,0.0 
 03/07  09:00:00,4.3,76.0,0.0,0.0,111.0,366.0,3.0,6.003452498332429,21.93984435492689,21.47017856450613,21.847000747050858,20.999999981455816,21.072713548612798,0.95,0.9,0.9,0.35,24.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,431043.57251693928,0.0,0.0,0.0,431043.57251693928,0.0 
 03/07  10:00:00,7.2,68.0,1.2,0.0,149.0,589.0,3.0,13.218527493568655,22.424495664740886,22.407677049810638,22.906351419047433,21.423882531569985,21.600565591696875,0.95,0.9,0.9,0.38,24.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 03/07  11:00:00,10.2,62.0,2.4,0.0,122.0,785.0,3.0,21.19048481339465,22.863277558693214,23.511681901821075,23.391982225786017,21.810916275732116,22.01090776610104,0.95,0.9,0.9,0.39,24.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 03/07  12:00:00,13.1,55.0,3.6,230.0,117.0,856.0,3.0,27.386313363552,23.222372029339359,23.99786310317339,23.24838529831666,22.150269356385587,22.417078134220433,0.95,0.9,0.9,0.47,24.0,21.0,0.0,0.0,0.0,2509170.2804231469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2509170.2804231469 
 03/07  13:00:00,14.3,46.0,2.9,230.0,122.0,876.0,3.0,32.46692349494387,23.247705408815539,23.999995591394258,23.104159604401248,22.164820822523436,22.484063310122197,0.5,0.9,0.8,0.57,24.0,21.0,0.0,0.0,0.0,4099475.8830626595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4099475.8830626595 
 03/07  14:00:00,15.6,37.0,2.2,230.0,117.0,877.0,3.0,36.025512478178409,23.751408572120423,23.999999972696018,23.508862481312304,22.671053989527626,23.00213192031491,0.95,0.9,0.9,0.54,24.0,21.0,0.0,0.0,0.0,5629553.367240662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5629553.367240662 
 03/07  15:00:00,16.8,30.0,1.5,230.0,100.0,861.0,3.0,37.545319684530848,23.980376131627464,23.99999999925486,23.710789104943037,22.903541185168728,23.533453967818578,0.95,0.9,0.9,0.34,24.0,21.0,0.0,0.0,0.0,5920772.287094522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5920772.287094522 
 03/07  16:00:00,16.4,30.0,1.5,230.0,115.0,742.0,3.0,35.42915263319124,23.99998118071919,23.999999999993514,23.900053625537827,23.14096552441742,23.999151999917218,0.95,0.9,0.9,0.33,24.0,21.0,0.0,1295675.456373635,0.0,4964389.662634531,0.0,0.0,0.0,0.0,0.0,2214749.887767118,0.0,8474815.006775285 
 03/07  17:00:00,16.1,30.0,1.5,230.0,150.0,448.0,3.0,32.182790801951089,23.99999997178065,23.999999999999966,23.998164289836,23.341208387049936,23.999995747533064,0.95,0.9,0.9,0.44,24.0,21.0,0.0,2301048.7730088627,0.0,3738932.939887691,0.0,134677.7445567448,0.0,0.0,0.0,2933936.270450015,0.0,9108595.727903314 
 03/07  18:00:00,15.7,31.0,1.5,320.0,81.0,182.0,3.0,27.46924250869636,23.638555437609424,24.000000000000015,23.33584695921218,22.68489763223199,23.999999998089444,0.3,0.5,0.5,0.26,24.0,21.0,0.0,0.0,0.0,471619.3366769763,0.0,0.0,0.0,0.0,0.0,501683.0143009878,0.0,973302.3509779641 
 03/07  19:00:00,14.2,34.0,1.5,320.0,0.0,0.0,3.0,21.54097883298842,23.17108684886592,23.503140290459738,22.732551576148368,22.112065574029275,23.122294850427143,0.1,0.3,0.4,0.21,24.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 03/07  20:00:00,12.7,37.0,1.5,320.0,0.0,0.0,3.0,17.108420033437349,22.92947902731552,23.142215856405959,22.376781216664925,21.784094882211727,22.63173556201315,0.1,0.3,0.4,0.15,24.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 03/07  21:00:00,11.2,42.0,1.5,270.0,0.0,0.0,3.0,13.855206072767056,22.6756492608122,22.77430941305964,22.022234874562586,21.46886352350164,22.211865434414908,0.05,0.2,0.4,0.17,24.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 03/07  22:00:00,10.0,46.0,1.3,270.0,0.0,0.0,3.0,11.247208808180189,22.516832505243014,22.533464737700574,21.774356883397869,21.251516243907813,21.93881827367797,0.05,0.2,0.4,0.08,24.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 03/07  23:00:00,8.9,51.0,1.2,270.0,0.0,0.0,3.0,9.11324986108583,21.30040829856668,21.745398445431534,20.954590843613638,20.539871796261179,21.11866965070528,0.05,0.1,0.4,0.05,26.7,15.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 03/07  24:00:00,7.7,57.0,1.0,140.0,0.0,0.0,3.0,7.263052223451144,21.0237381485153,21.469550626187194,20.695191194636096,20.28740283946248,20.86768157153864,0.05,0.05,0.4,0.05,26.7,15.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 03/08  01:00:00,6.6,63.0,1.0,140.0,0.0,0.0,4.0,5.666227213334578,20.677821480368864,21.104604652251508,20.351621394832756,19.968397200345444,20.527315131598319,0.0,0.05,0.4,0.05,26.7,15.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 03/08  02:00:00,5.4,71.0,1.0,140.0,0.0,0.0,4.0,4.2229936641385159,20.443864621324744,20.797649217888929,20.08229133874756,19.732954625431618,20.25173892860918,0.0,0.05,0.4,0.05,26.7,15.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 03/08  03:00:00,4.3,79.0,1.0,230.0,0.0,0.0,4.0,2.92401078200521,20.19171649110053,20.488250544280619,19.806014781907647,19.49033142033671,19.981928123195666,0.0,0.05,0.4,0.05,26.7,15.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 03/08  04:00:00,3.5,81.0,0.8,230.0,0.0,0.0,4.0,1.72149409699107,19.973023471176228,20.21837104941998,19.561276963722749,19.275488276602613,19.73383868366896,0.0,0.05,0.4,0.05,26.7,15.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 03/08  05:00:00,2.7,84.0,0.7,230.0,0.0,0.0,4.0,0.6190432233340569,19.753067040695446,19.948301369500809,19.315587474697666,19.05940850845773,19.485882891014094,0.0,0.05,0.4,0.05,26.7,15.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 03/08  06:00:00,1.9,87.0,0.5,200.0,0.0,0.0,4.0,-0.47791019891941019,19.56072861946258,19.70472826835192,19.094583362428766,18.868221733643517,19.26054422877771,0.0,0.1,0.4,0.08,26.7,15.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 03/08  07:00:00,2.2,86.0,0.5,200.0,0.0,0.0,4.0,-0.040429832591402568,20.99611391752407,20.995901554747257,20.990703876541639,20.98851033354834,20.99233601224022,0.1,0.1,0.4,0.07,24.0,21.0,4357664.430078086,0.0,5023100.472657565,0.0,4906446.540787872,0.0,8433008.819685165,0.0,4437023.583400499,0.0,27157243.846609188,0.0 
 03/08  08:00:00,2.6,85.0,0.5,200.0,40.0,28.0,4.0,0.16582772261372867,20.999997151231648,20.99996692296869,20.99987855461917,20.999794027811448,20.999899797947003,0.2,0.3,0.4,0.19,24.0,21.0,240471.19302011896,0.0,2226793.7015856506,0.0,2541450.797474224,0.0,5881027.061446581,0.0,2483012.7638012098,0.0,13372755.517327784,0.0 
 03/08  09:00:00,2.9,84.0,0.5,230.0,111.0,383.0,4.0,4.380056672336316,22.684957268738989,21.98267363380706,22.43531374072782,21.297852435885909,21.536371841541145,0.95,0.9,0.9,0.35,24.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 03/08  10:00:00,6.8,63.0,0.8,230.0,163.0,568.0,4.0,12.435447023992137,23.0186030735312,22.962454920854435,23.475004580253434,21.87235178657854,22.11362726187152,0.95,0.9,0.9,0.38,24.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 03/08  11:00:00,10.6,49.0,1.2,230.0,131.0,738.0,4.0,21.312284641868609,23.466022399400619,23.936292819993676,23.968147478896346,22.307384461567229,22.587484872807715,0.95,0.9,0.9,0.39,24.0,21.0,0.0,0.0,46399.27272730714,576015.1581360039,0.0,106418.85435484666,0.0,0.0,0.0,0.0,46399.27272730714,682434.0124908505 
 03/08  12:00:00,14.5,38.0,1.5,200.0,349.0,378.0,4.0,27.52222313082106,23.786302816640647,23.999922528903537,23.999998927073937,22.776859223250857,23.106937143023555,0.95,0.9,0.9,0.47,24.0,21.0,0.0,0.0,14684.4719814061,2696931.9903064875,0.0,55703.40626004531,0.0,0.0,0.0,0.0,14684.4719814061,2752635.3965665327 
