time_hour,R_g,Tf_i,Tf_o,Tf,Tb,X_in_ghe,X_out_ghe,X_c_ghe,X_in_ground,X_out_ground,X_c_ground
1.0,0.011896080254638506,19.491187857226382,16.503616155505544,17.997402006365963,15.297402006365962,454.8575215336757,206.1714785494283,248.68604298424742,260.2811035918795,254.85752153367568,5.423582058203834
1.059560179277616,0.013003964426463017,19.518884961521994,16.531313259801156,18.025099110661575,15.325099110661576,454.352991550737,205.6762493725097,248.6767421782273,260.2811035918795,254.352991550737,5.928112041142526
1.1226677735108135,0.01494847528749653,19.567497733047833,16.579926031326995,18.073711882187414,15.373711882187413,453.46769633590617,204.8072720913595,248.66042424454668,260.2811035918795,253.46769633590617,6.813407255973345
1.1895340673703196,0.01603649725792278,19.59469828230849,16.60712658058765,18.10091243144807,15.40091243144807,452.97247278710745,204.32117541849198,248.65129736861547,260.2811035918795,252.97247278710745,7.308630804772065
1.2603829296797275,0.01796389125256412,19.64288313217452,16.655311430453683,18.149097281314102,15.449097281314103,452.09543023106403,203.46029451104312,248.6351357200209,260.2811035918795,252.09543023106406,8.185673360815457
1.3354515629298989,0.01855537063071371,19.657670116628264,16.670098414907425,18.163884265767845,15.463884265767843,451.82634181324937,203.19616417101457,248.6301776422348,260.2811035918795,251.82634181324937,8.454761778630143
1.414991297434576,0.020685364017809283,19.71091995130565,16.723348249584813,18.217134100445232,15.517134100445233,450.85754817026236,202.24521892461155,248.6123292456508,260.2811035918795,250.8575481702624,9.423555421617124
1.4992684327860457,0.02285502167450877,19.76516139272314,16.7775896910023,18.27137554186272,15.57137554186272,449.8710812640403,201.27692268337933,248.59415858066097,260.2811035918795,249.87108126404033,10.410022327839187
1.5885651294280527,0.025338914860551634,19.82725872237421,16.839687020653372,18.33347287151379,15.63347287151379,448.7421974954607,200.1688287652841,248.57336873017658,260.2811035918795,248.74219749546066,11.538906096418856
1.6831803533309568,0.026807993693066176,19.863985693187075,16.876413991466237,18.370199842326656,15.670199842326655,448.07475663918717,199.51367762210856,248.5610790170786,260.2811035918795,248.0747566391872,12.206346952692314
1.7834308769319096,0.02862883121933243,19.90950663134373,16.921934929622893,18.415720780483312,15.715720780483311,447.2477381691762,198.7018850625136,248.5458531066626,260.2811035918795,247.24773816917622,13.033365422703298
1.88965233969121,0.030375701543468248,19.953178389447125,16.965606687726286,18.459392538586705,15.759392538586706,446.4545603084067,197.92330786610358,248.53125244230313,260.2811035918795,246.45456030840674,13.826543283472773
2.0022003718155847,0.03333399336938911,20.027135685095146,17.039563983374308,18.533349834234727,15.833349834234728,445.11187537087255,196.60533385883684,248.5065415120357,260.2811035918795,245.11187537087253,15.169228221006989
2.1214517849106302,0.03525911716455428,20.075263779974275,17.087692078253436,18.581477929113856,15.881477929113856,444.23848523427495,195.74801435268904,248.4904708815859,260.2811035918795,244.23848523427495,16.042618357604567
2.2478058335487257,0.03865753171755642,20.16022414379933,17.17265244207849,18.66643829293891,15.96643829293891,442.69740229785896,194.23528135905678,248.46212093880217,260.2811035918795,242.69740229785896,17.583701294020557
2.3816855519761586,0.04078521385883732,20.21341619733135,17.225844495610513,18.719630346470932,16.019630346470933,441.73302080129133,193.28863656383675,248.44438423745459,260.2811035918795,241.73302080129133,18.548082790588182
2.5235391704347663,0.04384753241713429,20.289974161288775,17.302402459567936,18.796188310428356,16.096188310428357,440.34563377978935,191.92676043558203,248.41887334420733,260.2811035918795,240.34563377978935,19.93546981209016
2.673841615839947,0.04622104913396073,20.349312079209437,17.361740377488598,18.855526228349017,16.155526228349018,439.27081435567766,190.87169992552896,248.3991144301487,260.2811035918795,239.27081435567766,21.010289236201857
2.8330961018393244,0.04890680277784753,20.416455920306607,17.428884218585768,18.922670069446188,16.22267006944619,438.055133666345,189.67836285917576,248.37677080716924,260.2811035918795,238.055133666345,22.225969925534514
3.0018358135755894,0.05192396631136119,20.49188500864445,17.50431330692361,18.99809915778403,16.29809915778403,436.6901161570045,188.33842762571595,248.35168853128857,260.2811035918795,236.69011615700452,23.59098743487499
3.18062569279412,0.05373003923730476,20.53703683179304,17.5494651300722,19.04325098093262,16.34325098093262,435.87335754447156,187.53667392159952,248.33668362287204,260.2811035918795,235.8733575444716,24.407746047407926
3.370064329271929,0.057166250262716864,20.62294210742834,17.6353704057075,19.12915625656792,16.42915625656792,434.3201064410916,186.01195168335738,248.3081547577342,260.2811035918795,234.32010644109158,25.960997150787932
3.5707859649004634,0.06060375365568212,20.70887969225247,17.72130799053163,19.21509384139205,16.51509384139205,432.76719296374205,184.48755253675094,248.2796404269911,260.2811035918795,232.76719296374205,27.513910628137467
3.78346261713193,0.06311621679785911,20.771691270806897,17.78411956908606,19.277905419946478,16.57790541994648,431.6327548877084,183.37393955111438,248.25881533659404,260.2811035918795,231.63275488770842,28.6483487041711
4.008806328898466,0.06691584320797338,20.86668193105975,17.879110229338913,19.372896080199332,16.672896080199333,429.9180654814936,181.69071857679148,248.22734690470213,260.2811035918795,229.9180654814936,30.3630381103859
4.2475715525368996,0.06934926987552664,20.927517597748587,17.939945896027748,19.433731746888167,16.733731746888168,428.8205028472456,180.61329336876534,248.20720947848028,260.2811035918795,228.82050284724565,31.460600744633865
