Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](TimeStep),ATTIC:Zone Air Temperature [C](TimeStep),CORE_ZN:Zone Air Temperature [C](TimeStep),PERIMETER_ZN_1:Zone Air Temperature [C](TimeStep),PERIMETER_ZN_2:Zone Air Temperature [C](TimeStep),PERIMETER_ZN_3:Zone Air Temperature [C](TimeStep),PERIMETER_ZN_4:Zone Air Temperature [C](TimeStep),ATTIC IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Heating Energy [J](TimeStep),ATTIC IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Cooling Energy [J](TimeStep),CORE_ZN IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Heating Energy [J](TimeStep),CORE_ZN IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Cooling Energy [J](TimeStep),PERIMETER_ZN_1 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Heating Energy [J](TimeStep),PERIMETER_ZN_1 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Cooling Energy [J](TimeStep),PERIMETER_ZN_2 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Heating Energy [J](TimeStep),PERIMETER_ZN_2 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Cooling Energy [J](TimeStep),PERIMETER_ZN_3 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Heating Energy [J](TimeStep),PERIMETER_ZN_3 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Cooling Energy [J](TimeStep),PERIMETER_ZN_4 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Heating Energy [J](TimeStep),PERIMETER_ZN_4 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Cooling Energy [J](TimeStep),DistrictCooling:Facility [J](TimeStep),DistrictHeatingWater:Facility [J](TimeStep) 
 03/14  08:00:00,2.8,-2.0559064569403365,22.0,22.0,22.000000000000004,22.0,22.0,0.0,0.0,6930065.080772005,1.3642420526593924e-10,6722428.352381963,0.0,4479523.029623669,0.0,8076619.410134059,5.456968210637569e-10,4360105.898359079,4.092726157978177e-10,0.0,30568741.771270774 
 03/14  09:00:00,3.8,-0.4652990298974294,22.0,22.0,22.0,22.0,22.000000000000004,0.0,0.0,5276036.817620123,763.5231694671347,5396714.308989198,378.1920788631396,3723075.290929304,273.6114105543038,6520694.809044128,476.1818439902527,3488621.1597766634,252.48366110438383,0.0,24402998.394195437 
 03/14  10:00:00,6.3,2.5119435979991707,22.0,22.0,22.0,22.0,21.999999999999996,0.0,0.0,3660810.1954026497,2.232396086169915e-10,3869546.8698187107,3.720660143616525e-10,2804514.47225209,2.9765281148932205e-10,4935351.902287797,1.48826405744661e-10,2562892.5994402166,1.48826405744661e-10,0.0,17833116.039201465 
 03/14  11:00:00,8.8,6.115041356088113,21.999999999999993,21.999999999999993,21.999999999999993,21.999999999999993,21.999999999999993,0.0,0.0,2272700.17571338,2.2037756235267108e-10,2513625.029876205,1.2593003563009777e-10,1978121.4514434626,1.8889505344514665e-10,3566367.87915258,3.1482508907524443e-11,1763405.5232866742,7.87062722688111e-11,0.0,12094220.059472302 
 03/14  12:00:00,11.3,10.147512735306574,21.999999999999993,21.999999999999993,21.999999999999993,21.999999999999993,21.999999999999993,0.0,0.0,370302.03448202956,2.923375827127269e-11,772831.7511940126,1.4616879135636345e-11,943247.8292862959,4.3850637406909035e-11,1830566.5224359315,8.770127481381807e-11,744726.0651378969,5.846751654254538e-11,0.0,4661674.202536167 
 03/14  13:00:00,12.0,16.133418774928856,21.999999999999996,21.999999999999993,21.999999999999996,21.999999999999996,21.999999999999996,0.0,0.0,541742.34105385,9.74458609042423e-12,136088.80605933996,4.872293045212115e-12,695967.8559492333,4.385063740690903e-11,1446362.7359472786,6.82121026329696e-11,514434.91724594444,2.4361465226060577e-11,0.0,3334596.656255646 
 03/14  14:00:00,12.6,21.97586834987887,21.99999999999999,21.999999999999993,21.99999999999999,21.99999999999999,21.99999999999999,0.0,0.0,46276.770143957554,3.0291558735035847e-12,2.800286318616647e-10,1225086.6242919983,299646.91520578566,5.385165997339706e-12,795425.4227839508,3.769616198137794e-11,144213.26789943516,9.424040495344485e-12,1225086.624291998,1285562.3760331294 
 03/14  15:00:00,13.3,25.753018681844644,21.999999999999996,21.999999999999996,21.999999999999996,21.999999999999996,21.999999999999996,0.0,0.0,1.4495071809506044e-10,491110.14769828494,5.456968210637569e-10,1973914.9998811497,1.2789769243681803e-11,68770.36928916314,237750.47295733492,8.526512829121202e-12,1.1084466677857563e-10,578775.0495575791,3112570.5664261756,237750.4729573349 
 03/14  16:00:00,13.3,26.05239251843943,22.000000000000004,22.0,22.000000000000007,22.0,22.0,0.0,0.0,0.0,670225.2703826278,1.2278178473934531e-9,1950525.8069415868,0.0,112339.14586726611,129058.51510292344,2.5579538487363607e-11,6.139089236967266e-10,951442.8337441928,3684533.0569356717,129058.51510292341 
 03/14  17:00:00,13.2,24.108889289804154,22.0,22.0,22.0,22.0,22.0,0.0,0.0,267615.4913607783,1.9184653865522705e-11,1.6626700016786344e-10,740437.3931618995,497642.3069148355,3.836930773104541e-11,1098576.1145686652,7.673861546209082e-11,1.9184653865522705e-10,662327.4008211604,1402764.7939830597,1863833.9128442788 
 03/14  18:00:00,13.2,20.833668848906903,21.999999999999996,21.999999999999996,21.999999999999996,21.999999999999996,21.999999999999996,0.0,0.0,1068641.2384008607,1.1937117960769683e-10,453465.91261892195,4.263256414560601e-11,1118279.14820528,3.410605131648481e-11,2084324.015093342,1.3642420526593924e-10,87979.80096077282,5.329070518200751e-12,0.0,4812690.115279176 
 03/14  19:00:00,12.1,16.869239173404356,21.999999999999993,21.999999999999993,21.999999999999993,21.999999999999993,21.999999999999993,0.0,0.0,1585125.6080550905,7.308439567818172e-11,1592141.7345607344,2.923375827127269e-11,1636311.869556454,5.846751654254538e-11,2855695.1753716567,5.846751654254538e-11,958366.5903782446,4.3850637406909035e-11,0.0,8627640.977922179 
 03/14  20:00:00,10.9,13.242741547071162,21.999999999999996,21.999999999999996,21.999999999999996,21.999999999999996,21.999999999999996,0.0,0.0,1947315.902134201,1.0231815394945443e-10,2273683.120526816,2.3874235921539366e-10,1933319.589849656,1.0231815394945443e-10,3297143.9647506746,1.0231815394945443e-10,1476072.3476585797,3.410605131648481e-11,0.0,10927534.924919927 
 03/14  21:00:00,9.8,10.473497658627663,21.999999999999996,21.999999999999996,21.999999999999996,22.0,22.0,0.0,0.0,2180163.2970873085,1.6370904631912708e-10,2659916.310073049,8.185452315956354e-11,2107985.305236886,8.185452315956354e-11,3543980.5268638376,1.6370904631912708e-10,1705550.077196649,6.139089236967266e-11,0.0,12197595.516457729 
 03/14  22:00:00,8.9,8.431772789238611,20.792978536666357,21.04249180754273,20.88285126582447,20.863501068879636,21.031253995501867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 03/14  23:00:00,8.1,6.9246773685219685,20.225522705824034,20.626974039214126,20.43538218055748,20.41929647281632,20.627842799232717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 03/14  24:00:00,7.2,5.717615615911886,19.95284814488125,20.37397938208026,20.16687612269035,20.14879007510358,20.377963214275084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 03/15  01:00:00,6.3,4.4396250580764365,19.696936980077393,20.127809500357277,19.91071521239628,19.906550480705135,20.14073103257942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 03/15  02:00:00,5.3,3.007234917315907,19.46097617510463,19.905052592287575,19.689316754809873,19.694546627244105,19.92360362278761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 03/15  03:00:00,4.4,1.5563095961728441,19.23578087361767,19.689465593971484,19.478630219248167,19.495023413228868,19.714944686385238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 03/15  04:00:00,3.9,0.3803584170818161,19.052864055528584,19.49339884733703,19.288597755677678,19.314657858740848,19.523240471048823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 03/15  05:00:00,3.5,-0.537094999713716,18.90851716343765,19.33436900556962,19.13569566503373,19.171886668545298,19.367693611136154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 03/15  06:00:00,3.0,-1.2883716004145702,21.983475061074063,21.98645963096598,21.984353299750683,21.98484253952826,21.986694975162933,0.0,0.0,8930658.392077418,6.548361852765083e-10,6089568.164271022,5.729816621169448e-10,4106789.2144062957,6.139089236967266e-10,6575707.949959623,5.729816621169448e-10,3688793.6071081883,3.6834535421803594e-10,0.0,29391517.32782254 
 03/15  07:00:00,4.0,-1.5584274268575833,22.0,22.0,22.0,22.0,22.000000000000004,0.0,0.0,7919323.958158563,0.0,8643834.0017918,0.0,5770443.325080104,0.0,9200959.971985478,0.0,5297826.509649537,0.0,0.0,36832387.76666548 
 03/15  08:00:00,5.1,-0.2573998613674938,22.0,22.0,22.0,22.000000000000007,22.0,0.0,0.0,6111365.629984426,3.2741809263825417e-10,6722158.992881465,4.911271389573812e-10,4372732.279268591,3.2741809263825417e-10,7136158.695976621,3.2741809263825417e-10,4108683.49174135,1.6370904631912708e-10,0.0,28451099.08985245 
 03/15  09:00:00,6.1,4.609050926688283,21.99999999999999,21.99999999999999,21.99999999999999,21.99999999999999,21.99999999999999,0.0,0.0,4325060.483206201,8.61626559574353e-11,4214860.320562094,2.1540663989358824e-10,2230945.6075102487,6.462199196807648e-11,5115791.885625665,3.4465062382974115e-10,2905385.09250221,8.61626559574353e-11,0.0,18792043.38940642 
 03/15  10:00:00,8.9,11.556273357065269,22.000000000000004,22.000000000000004,22.000000000000004,22.000000000000004,22.000000000000004,0.0,0.0,2465565.0294034197,1.3642420526593924e-10,1461087.4659509417,6.821210263296962e-11,545529.3428163634,1.2789769243681803e-11,3109522.2831692547,2.7284841053187847e-10,1686253.6239021001,1.1084466677857563e-10,0.0,9267957.745242078 
 03/15  11:00:00,11.8,19.49451695183338,21.99999999999999,21.99999999999999,21.99999999999999,21.99999999999999,21.99999999999999,0.0,0.0,818720.8519177148,3.41060513164848e-11,2.728484105318784e-10,985496.0734796006,1.7053025658242402e-10,529183.8306042027,1394520.8491501429,3.7895612573872e-11,617646.1487878561,7.579122514774401e-12,1514679.904083803,2830887.8498557135 
 03/15  12:00:00,14.6,26.27586866143404,22.0,22.0,22.0,22.0,22.0,0.0,0.0,2.2323960861699151e-10,735529.5882373472,6.325122244148093e-10,3092460.2175641363,3.441610632845286e-10,872705.1313962118,9.301650359041313e-12,45796.03515287399,8.13894406416115e-11,274879.86115356395,5021370.833504132,0.0 
 03/15  13:00:00,14.6,28.57324849576921,22.0,22.0,22.0,22.0,22.0,0.0,0.0,1.8758328224066645e-10,851080.56465783,1.6370904631912708e-9,3443942.5901706507,2.7284841053187847e-10,619861.7550717052,3.836930773104541e-11,190962.6832477323,9.379164112033322e-11,386087.38967138965,5491934.982819306,0.0 
 03/15  14:00:00,14.6,26.716795253775828,22.0,22.0,22.0,22.0,22.0,0.0,0.0,4.092726157978177e-10,1066501.1088129678,5.627498467219993e-10,2681077.3215011326,2.5579538487363607e-11,631952.2430334855,1.3429257705865894e-10,413172.62879571156,1.1510792319313623e-10,499905.4177815268,5292608.719924822,0.0 
 03/15  15:00:00,14.6,23.076442047657952,21.999999999999993,21.999999999999993,21.999999999999993,21.999999999999993,21.999999999999993,0.0,0.0,3.9353136134405553e-10,1156172.4952093873,3.463075979827689e-10,1494151.2048349187,7.083564504193e-11,430537.0980768564,2.5579538487363613e-11,161881.32066081816,3.935313613440555e-11,307239.0184899375,3549981.137271917,0.0 
 03/15  16:00:00,14.0,20.482935756743323,21.999999999999993,21.999999999999996,21.999999999999993,21.999999999999993,21.999999999999993,0.0,0.0,1.5916157281026244e-10,992537.7984020662,3.410605131648481e-10,959997.4748028187,6.536993168992922e-11,229152.16640420767,94035.95381504856,4.263256414560601e-12,2.1316282072803006e-11,112594.91281313167,2294282.352422224,94035.95381504856 
 03/15  17:00:00,13.3,18.17499194510646,22.0,22.0,22.0,22.0,22.0,0.0,0.0,201814.9373056973,6.394884621840902e-12,135139.39398300528,3.197442310920451e-12,427213.61791647365,6.394884621840902e-12,1185319.0228351112,2.5579538487363607e-11,566122.7859190569,3.836930773104541e-11,0.0,2515609.7579593444 
 03/15  18:00:00,12.7,16.140700622517777,21.999999999999996,21.999999999999996,21.999999999999996,22.0,21.999999999999996,0.0,0.0,1002364.2706789314,0.0,994288.7180669273,2.923375827127269e-11,946465.1900094058,5.846751654254538e-11,2056138.739246758,1.1693503308509076e-10,1103944.7924325936,8.770127481381807e-11,0.0,6103201.710434616 
 03/15  19:00:00,12.2,14.224869011329552,21.999999999999996,21.999999999999996,21.999999999999996,21.999999999999996,21.999999999999996,0.0,0.0,1416142.3452941002,2.923375827127269e-11,1591938.1400021666,4.233762506292546,1260145.947881083,3.3771082818897673,2508440.992574984,6.723507687255344,1414927.4127070503,3.7835986626792613,0.0,8191576.720482247 
 03/15  20:00:00,11.6,12.75433559644765,22.000000000000004,22.0,22.0,22.000000000000004,22.0,0.0,0.0,1661955.0285180733,1.227817847393453e-10,1938138.711044548,0.0,1444707.9602503981,8.185452315956354e-11,2765764.4887446812,0.0,1595270.3226688066,8.185452315956354e-11,0.0,9405836.511226509 
 03/15  21:00:00,11.1,10.198385466431267,21.999999999999996,21.999999999999996,22.0,21.999999999999996,22.000000000000004,0.0,0.0,1865808.286733131,1.6370904631912708e-10,3175415.1938566417,0.0,2118613.406621409,8.185452315956354e-11,3747249.979080062,0.0,2259261.3343321662,2.0463630789890885e-10,0.0,13166348.20062341 
 03/15  22:00:00,11.1,9.740277672827897,20.933513416210246,21.12603024977991,21.050540160900777,20.968057342179968,20.99481478111331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 03/15  23:00:00,11.1,9.518379759503894,20.498631052721166,20.816076596367424,20.7299418169104,20.632658005121172,20.6580456844844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 03/15  24:00:00,11.1,9.204975001244518,20.330828183104824,20.621153770210498,20.520662797668997,20.41665365818084,20.43699295510187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 03/16  01:00:00,11.2,9.056459186750578,20.172329163560086,20.429327173689405,20.323485889249003,20.21943922026369,20.240508530872997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 03/16  02:00:00,11.2,8.867052670662597,20.046765168197783,20.270516412216068,20.163095571966096,20.064635219377386,20.07995043687164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 03/16  03:00:00,11.2,9.587338427939557,19.937317369775652,19.93679703265918,19.85706042538199,19.78217179932846,19.77986807867597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 03/16  04:00:00,11.4,9.160244965087864,19.839353978505965,19.99905174257652,19.89497376101515,19.805556749548053,19.814108894813614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 03/16  05:00:00,11.6,8.784646408457117,19.78903816850289,19.90389377484285,19.79668046501712,19.725744614385547,19.716276313020344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 03/16  06:00:00,11.8,9.865854001817583,21.989332834063887,21.98910625939816,21.987900575489782,21.987178508045577,21.987012599798994,0.0,0.0,4650675.322081924,4.604316927725449e-10,4150771.0132126473,1.0231815394945443e-10,2755530.075293021,1.0231815394945443e-10,4819975.067318885,6.139089236967266e-10,2912144.93183288,2.5579538487363607e-10,0.0,19289096.409739356 
 03/16  07:00:00,11.7,9.621411712837691,21.99976375401029,21.99968524411181,21.999637403268647,21.999607488797757,21.999601176374966,0.0,0.0,5623932.468659997,8.185452315956354e-10,6409850.660646344,0.0,4179776.401248275,4.092726157978177e-10,6944345.303394429,4.092726157978177e-10,4320035.923584989,8.185452315956354e-10,0.0,27477940.757534027 
 03/16  08:00:00,11.5,9.599628337037268,21.9999995982479,21.99999887892628,21.99999858924496,21.99999842096971,21.999998365084203,0.0,0.0,2608530.296346877,4.092726157978177e-10,3766256.3600178137,0.0,2484275.2243844704,0.0,4115426.5273030326,8.185452315956354e-10,2579678.442926566,0.0,0.0,15554166.850978758 
 03/16  09:00:00,11.4,10.525504923846,21.999999999056065,21.999999993710087,21.999999991482802,21.999999990551974,21.999999989755484,0.0,0.0,1538722.1084948701,0.0,2994124.2312078886,0.0,1956789.2146794824,1.0231815394945443e-10,3220954.311063226,4.092726157978177e-10,2037986.1690930838,2.0463630789890885e-10,0.0,11748576.03453855 
 03/16  10:00:00,10.9,11.178825946804215,21.999999999996287,21.99999999995036,21.99999999992754,21.999999999918195,21.999999999909107,0.0,0.0,1233084.7817979068,6.821210263296962e-11,2242816.425238058,2.7284841053187847e-10,1500986.7891077388,3.410605131648481e-10,2505786.5288506704,0.0,1576945.745535342,4.774847184307873e-10,0.0,9059620.270529715 
 03/16  11:00:00,10.5,11.639784438404725,21.99999999999998,21.999999999999435,21.999999999999112,21.99999999999897,21.999999999998835,0.0,0.0,1077320.2810815237,0.0,1918184.354847669,4.092726157978177e-10,1296170.0233566095,3.069544618483633e-10,2183670.871051997,0.0,1374133.3495929935,1.0231815394945443e-10,0.0,7849478.879930792 
 03/16  12:00:00,10.0,12.140813240912482,22.0,22.0,21.999999999999993,21.999999999999993,21.99999999999999,0.0,0.0,242623.30211239966,2.5579538487363607e-11,1172553.6981990626,0.0,856251.6489799877,0.0,1436378.3059230484,1.0231815394945443e-10,928328.9088873537,0.0,0.0,4636135.864101852 
 03/16  13:00:00,10.1,12.637609766108417,22.0,22.0,22.0,22.0,21.999999999999996,0.0,0.0,911071.2230841791,0.0,1549793.8685627084,0.0,1088064.7899882973,0.0,1818222.746867579,2.0463630789890885e-10,1146351.007941532,0.0,0.0,6513503.636444296 
 03/16  14:00:00,10.3,13.115248575201448,22.0,22.0,22.0,22.0,22.0,0.0,0.0,657450.2532530148,1.0231815394945443e-10,1275819.3529699917,0.0,921511.1201215907,0.0,1531815.5962165091,0.0,969938.9517668006,0.0,0.0,5356535.274327906 
 03/16  15:00:00,10.4,11.630189983563508,22.0,22.0,22.0,22.000000000000004,22.0,0.0,0.0,495809.1315231734,8.526512829121202e-11,1656444.2460488677,6.821210263296962e-11,1110688.0773888596,6.821210263296962e-11,1790304.732942089,6.821210263296962e-11,1148984.8782310397,3.410605131648481e-11,0.0,6202231.066134028 
 03/16  16:00:00,9.6,11.660199577627806,22.0,22.0,22.0,22.0,22.000000000000004,0.0,0.0,729065.1577944766,0.0,1492358.3580474022,0.0,1024214.6590860573,0.0,1660704.621382899,6.139089236967266e-10,1046775.7780788655,2.0463630789890885e-10,0.0,5953118.5743897 
 03/16  17:00:00,8.8,10.915990839640635,22.0,22.0,22.0,22.0,22.0,0.0,0.0,845181.9603258388,1.3642420526593924e-10,1897848.9160691807,0.0,1256336.3108131127,6.821210263296962e-11,2016729.1334599848,1.3642420526593924e-10,1283933.3249630174,6.821210263296962e-11,0.0,7300029.645631134 
 03/16  18:00:00,8.0,9.672462046479378,22.0,22.0,22.0,22.0,22.0,0.0,0.0,1438157.2645082623,1.6370904631912708e-10,2743903.593641581,8.185452315956354e-11,1752681.3653521328,0.0,2777740.9583930327,8.185452315956354e-11,1782154.5602905955,8.185452315956354e-11,0.0,10494637.742185602 
 03/16  19:00:00,7.6,8.023115367545616,22.0,22.0,22.0,21.999999999999996,22.0,0.0,0.0,1901145.8687062643,2.0463630789890885e-10,3357117.807175222,5.456968210637569e-10,2107978.0005412437,2.0463630789890885e-10,3318268.545322275,3.410605131648481e-10,2134391.9484270276,3.410605131648481e-10,0.0,12818902.17017203 
 03/16  20:00:00,7.3,6.950547733998043,22.0,22.0,22.0,22.0,22.0,0.0,0.0,2112733.340840009,2.0463630789890885e-10,3660345.9692492345,0.0,2284564.4534969027,5.115907697472721e-10,3578412.3422390576,7.16227077646181e-10,2307494.51558364,3.069544618483633e-10,0.0,13943550.621408844 
 03/16  21:00:00,6.9,5.968183149958871,22.0,22.0,22.0,22.0,22.0,0.0,0.0,2341877.783104494,2.0463630789890885e-10,3921411.5841338336,2.0463630789890885e-10,2444428.2510871105,3.069544618483633e-10,3819782.4516482977,2.0463630789890885e-10,2464115.2643572288,2.0463630789890885e-10,0.0,14991615.334330965 
 03/16  22:00:00,6.5,5.246158838439534,20.625413385373186,20.73322887105812,20.73021382588811,20.769558459754407,20.724855390902547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 03/16  23:00:00,6.1,4.560654929841566,20.0280626519249,20.197462221807996,20.202636640128645,20.263052455061608,20.196997472722884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 03/16  24:00:00,5.7,3.9647983123149615,19.75708608323658,19.899281956933073,19.908767292896222,19.987524467902915,19.90271365315627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 03/17  01:00:00,5.1,3.34148350923567,19.492022380838318,19.61949778169186,19.626077589899186,19.714054971234162,19.620548592389675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 03/17  02:00:00,4.5,2.750945913326036,19.24867269963587,19.366126316113032,19.376040339872553,19.477752348578296,19.371035880316462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 03/17  03:00:00,3.9,2.1727745611412077,19.03725895942091,19.136415881680673,19.154807693126134,19.26175602916723,19.14397887867022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 03/17  04:00:00,3.4,1.6065992766742576,18.84538323978085,18.926601483266932,18.947199181570713,19.064882206469626,18.93709500886006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 03/17  05:00:00,2.8,1.0375926975095369,18.680233471022387,18.750988409567622,18.77467160774276,18.902317591187433,18.764188670592848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 03/17  06:00:00,2.3,0.5258286913806369,21.98283100220213,21.982229632844774,21.982349154366457,21.983785696674538,21.98224004418475,0.0,0.0,9942457.831520988,8.92958434467966e-10,7911531.232542787,8.185452315956356e-10,4840381.234301553,3.720660143616525e-10,7455196.38786479,1.041784840212627e-9,4859924.718009236,2.2323960861699151e-10,0.0,35009491.40423935 
 03/17  07:00:00,1.8,0.07026951563803291,21.999439383470904,21.999212755074552,21.99922646189315,21.999309694817175,21.999219919317103,0.0,0.0,9045346.71053229,8.185452315956354e-10,10967162.014435293,3.2741809263825417e-9,6739666.373916669,0.0,10440086.796109058,0.0,6761189.660266241,1.6370904631912708e-9,0.0,43953451.55525954 
 03/17  08:00:00,1.4,-0.0205911390924418,21.99999610843347,21.99999078879967,21.99999117626218,21.99999246923527,21.99999106915781,0.0,0.0,8256527.37683359,1.6370904631912708e-9,9708574.266136449,0.0,5892291.493780364,8.185452315956354e-10,9270784.0720498,0.0,5907136.762898726,8.185452315956354e-10,0.0,39035313.971698925 
 03/17  09:00:00,0.9,0.43412262890657594,21.999999886026316,21.999999646033594,21.99999966650674,21.99999972147343,21.99999966188058,0.0,0.0,7109362.366077734,1.6370904631912708e-9,8437043.573231366,8.185452315956354e-10,5101203.05850724,8.185452315956354e-10,8049682.070146663,8.185452315956354e-10,5113573.194165406,1.2278178473934531e-9,0.0,33810864.262128405 
 03/17  10:00:00,1.2,1.43413815274948,21.99999999859251,21.99999999422576,21.99999999461356,21.999999995615244,21.99999999452112,0.0,0.0,6358113.793021063,2.0463630789890885e-10,7540304.277781245,0.0,4560034.022945646,6.139089236967266e-10,7218251.926971914,1.0231815394945443e-9,4577858.125464203,1.2278178473934531e-9,0.0,30254562.14618407 
 03/17  11:00:00,1.6,2.2943394898815903,21.999999999983196,21.999999999910024,21.99999999991675,21.999999999933728,21.999999999914888,0.0,0.0,5811940.776753165,4.092726157978177e-10,6857068.238716854,6.139089236967266e-10,4160849.269481917,4.092726157978177e-10,6607315.5209772345,2.0463630789890885e-10,4186659.6207259167,2.0463630789890885e-10,0.0,27623833.426655084 
 03/17  12:00:00,1.9,3.654833937715846,21.999999999999922,21.99999999999927,21.999999999999314,21.99999999999948,21.999999999999297,0.0,0.0,3149462.5166659793,3.2741809263825417e-10,4636812.268338751,1.6370904631912708e-10,2869843.132318061,3.2741809263825417e-10,4455477.877881667,4.911271389573812e-10,2890569.063748524,2.455635694786906e-10,0.0,18002164.85895298 
 03/17  13:00:00,2.4,5.743571210084294,22.0,21.999999999999996,21.999999999999996,22.0,21.999999999999996,0.0,0.0,5020124.558169583,3.069544618483633e-10,5483944.301333235,2.0463630789890885e-10,3482400.81693161,2.0463630789890885e-10,5538891.692845017,2.0463630789890885e-10,3495097.8978519454,3.069544618483633e-10,0.0,23020459.26713139 
