Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](Hourly),ATTIC:Zone Air Temperature [C](Hourly),CORE_ZN:Zone Air Temperature [C](Hourly),PERIMETER_ZN_1:Zone Air Temperature [C](Hourly),PERIMETER_ZN_2:Zone Air Temperature [C](Hourly),PERIMETER_ZN_3:Zone Air Temperature [C](Hourly),PERIMETER_ZN_4:Zone Air Temperature [C](Hourly),ExteriorLights:Electricity [J](Hourly),Fans:Electricity [J](Hourly),InteriorEquipment:Electricity [J](Hourly),InteriorLights:Electricity [J](Hourly),Electricity:Facility [J](Hourly),DistrictCooling:Facility [J](Hourly),DistrictHeatingWater:Facility [J](Hourly) 
 12/13  07:00:00,-0.08333333333333333,-4.821718935330218,20.992799655201775,20.988783321712297,20.987412788140308,20.988532219576772,20.987777813793073,8290800.0,0.0,7920077.218560001,1980019.3046400002,18190896.5232,0.0,62265009.12107799 
 12/13  08:00:00,0.17500000000000002,-4.806013744322898,21.0,21.0,21.0,21.0,21.0,4145400.0,0.0,7920077.218560001,5940057.91392,18005535.13248,0.0,41577987.79955104 
 12/13  09:00:00,0.4166666666666667,-3.7474774141757217,21.0,21.0,21.0,21.0,21.0,0.0,0.0,17820173.74176,17820173.74176,35640347.48352,0.0,39799677.798584044 
 12/13  10:00:00,1.4333333333333333,-1.056767422551599,21.000000000000007,21.000000000000007,21.000000000000007,21.000000000000007,21.000000000000007,0.0,0.0,17820173.74176,17820173.74176,35640347.48352,0.0,31639296.03113694 
 12/13  11:00:00,3.091666666666667,3.2531180007858347,21.000000000000004,21.000000000000004,21.000000000000004,21.000000000000004,21.000000000000004,0.0,0.0,17820173.74176,17820173.74176,35640347.48352,0.0,24837855.455653965 
 12/13  12:00:00,4.733333333333333,7.646040691825827,21.0,21.0,21.0,21.0,21.0,0.0,0.0,17820173.74176,17820173.74176,35640347.48352,0.0,19576236.020287868 
 12/13  13:00:00,5.691666666666667,10.30041536046143,21.0,21.0,21.0,21.0,21.0,0.0,0.0,15840154.437120002,17820173.74176,33660328.17888,0.0,12207182.708086064 
 12/13  14:00:00,6.133333333333333,10.37868886277954,21.0,21.0,20.999999999999996,21.0,21.000000000000004,0.0,0.0,17820173.74176,17820173.74176,35640347.48352,0.0,16185521.254742842 
 12/13  15:00:00,6.591666666666666,9.136069112353331,21.0,21.000000000000004,21.0,21.0,21.0,0.0,0.0,17820173.74176,17820173.74176,35640347.48352,0.0,15426893.999419823 
 12/13  16:00:00,6.683333333333334,7.284726456763878,21.0,21.0,21.0,21.0,21.0,0.0,0.0,17820173.74176,17820173.74176,35640347.48352,0.0,15140877.616585292 
 12/13  17:00:00,6.541666666666667,5.316327513128215,21.0,21.0,21.0,21.0,21.0,0.0,0.0,17820173.74176,17820173.74176,35640347.48352,0.0,15185436.505284408 
 12/13  18:00:00,6.383333333333333,3.6517146264204894,21.0,21.0,21.0,21.0,21.0,6909000.0,0.0,9900096.523200002,9900096.523200002,26709193.046400003,0.0,14652507.536512056 
 12/13  19:00:00,6.066666666666666,2.5803785211266055,21.0,21.0,21.0,21.0,21.0,8290800.0,0.0,7920077.218560001,5940057.91392,22150935.13248,0.0,16457068.55060719 
 12/13  20:00:00,5.7250000000000005,1.929419346342808,21.0,21.0,21.0,21.0,21.0,8290800.0,0.0,7920077.218560001,5940057.91392,22150935.13248,0.0,17793338.02280575 
 12/13  21:00:00,5.366666666666667,2.38386395253023,21.000000000000004,21.000000000000004,21.000000000000004,21.000000000000004,21.000000000000004,8290800.0,0.0,7920077.218560001,3960038.6092800004,20170915.82784,0.0,19683848.83888363 
 12/13  22:00:00,5.141666666666667,3.8269307055885466,21.0,21.0,21.0,21.0,21.0,8290800.0,0.0,7920077.218560001,3960038.6092800004,20170915.82784,0.0,20362271.413542315 
 12/13  23:00:00,5.041666666666667,2.5501290871417264,19.459821955083264,18.830206572738028,18.717886534511667,18.840273012862934,18.735375553632835,8290800.0,0.0,7920077.218560001,1980019.3046400002,18190896.5232,0.0,0.0 
 12/13  24:00:00,4.941666666666666,1.652373477424194,18.792821951737,18.009620370737576,17.87823635971942,18.02176961962795,17.894833667124324,8290800.0,0.0,7920077.218560001,990009.6523200001,17200886.87088,0.0,0.0 
 12/14  01:00:00,4.8999999999999995,1.159390492708114,18.544060057366675,17.691237906452447,17.540715028126968,17.705090664060723,17.555604921955172,8290800.0,0.0,7920077.218560001,990009.6523200001,17200886.87088,0.0,0.0 
 12/14  02:00:00,4.958333333333333,0.8508287762805272,18.34165783944229,17.445441183635122,17.284421018680803,17.462334086337616,17.29867742811428,8290800.0,0.0,7920077.218560001,990009.6523200001,17200886.87088,0.0,0.0 
 12/14  03:00:00,5.0,0.6782563331156726,18.170479076503412,17.237983460933588,17.07375831078487,17.265243147492587,17.08907410285672,8290800.0,0.0,7920077.218560001,990009.6523200001,17200886.87088,0.0,0.0 
 12/14  04:00:00,5.0,0.4640002686489686,18.01611829781074,17.05673751458251,16.88726589602325,17.089899892065514,16.907103729480223,8290800.0,0.0,7920077.218560001,990009.6523200001,17200886.87088,0.0,0.0 
 12/14  05:00:00,4.941666666666666,0.2303689922714419,17.871225885261055,16.891202498329893,16.7188310251725,16.92891286328353,16.739167474430342,8290800.0,0.0,7920077.218560001,990009.6523200001,17200886.87088,0.0,0.0 
 12/14  06:00:00,4.8999999999999995,0.011834184170331287,17.75938749849409,16.762532970730117,16.58620549589024,16.801577809476306,16.606111229307007,8290800.0,0.0,7920077.218560001,1980019.3046400002,18190896.5232,0.0,0.0 
 12/14  07:00:00,5.016666666666667,-0.10823776929126795,20.994433106673508,20.990603027805392,20.989834643601338,20.990763770823776,20.989915239103215,8290800.0,0.0,7920077.218560001,1980019.3046400002,18190896.5232,0.0,55429409.466446206 
 12/14  08:00:00,5.158333333333333,0.1740376104362995,21.0,21.0,21.0,21.0,21.0,4145400.0,0.0,7920077.218560001,5940057.91392,18005535.13248,0.0,36872702.323351055 
 12/14  09:00:00,5.316666666666667,1.1299398116480777,21.0,21.0,21.0,21.0,21.0,0.0,0.0,17820173.74176,17820173.74176,35640347.48352,0.0,30690348.59093357 
 12/14  10:00:00,5.808333333333334,3.271918424290346,21.0,21.0,21.0,21.0,21.0,0.0,0.0,17820173.74176,17820173.74176,35640347.48352,0.0,23994896.193303045 
 12/14  11:00:00,6.45,6.4121767206119245,21.000000000000007,21.000000000000007,21.000000000000007,21.000000000000007,21.000000000000007,0.0,0.0,17820173.74176,17820173.74176,35640347.48352,0.0,19135414.12519078 
 12/14  12:00:00,7.108333333333334,10.208983956137333,21.000000000000004,21.000000000000004,21.000000000000004,21.000000000000004,21.000000000000004,0.0,0.0,17820173.74176,17820173.74176,35640347.48352,0.0,14688308.493657166 
 12/14  13:00:00,7.75,14.735979463360286,21.000000000000004,21.04559494951229,21.000000000000004,21.000000000000004,21.000000000000004,0.0,0.0,15840154.437120002,17820173.74176,33660328.17888,0.0,6744948.680135945 
 12/14  14:00:00,8.35,17.846076156103734,21.0,21.28735684382802,21.0,21.0,21.0,0.0,0.0,17820173.74176,17820173.74176,35640347.48352,0.0,7161690.033207661 
 12/14  15:00:00,8.950000000000001,17.89885104135171,21.0,21.675629590014406,21.0,21.0,21.0,0.0,0.0,17820173.74176,17820173.74176,35640347.48352,0.0,4861337.350882968 
 12/14  16:00:00,8.266666666666667,15.565390556924386,21.000000000000004,21.494760339739482,21.000000000000004,21.000000000000004,21.000000000000004,0.0,0.0,17820173.74176,17820173.74176,35640347.48352,0.0,5014042.514761342 
 12/14  17:00:00,6.608333333333333,11.605453933296205,21.000000000000004,21.008752873997686,21.000000000000004,21.000000000000004,21.000000000000004,0.0,0.0,17820173.74176,17820173.74176,35640347.48352,0.0,9006245.955530863 
 12/14  18:00:00,4.966666666666667,7.541626724184709,21.0,21.0,21.0,21.0,21.0,6909000.0,0.0,9900096.523200002,9900096.523200002,26709193.046400003,0.0,11610247.375906363 
 12/14  19:00:00,4.0666666666666655,4.678661646442666,21.0,21.0,21.0,21.0,21.0,8290800.0,0.0,7920077.218560001,5940057.91392,22150935.13248,0.0,14151879.061059866 
 12/14  20:00:00,3.6666666666666665,3.109674933248598,21.0,21.0,21.0,21.0,21.0,8290800.0,0.0,7920077.218560001,5940057.91392,22150935.13248,0.0,15854926.322381496 
 12/14  21:00:00,3.2666666666666675,2.063077713665614,21.0,21.0,21.0,21.0,21.0,8290800.0,0.0,7920077.218560001,3960038.6092800004,20170915.82784,0.0,16466108.878736963 
 12/14  22:00:00,2.6916666666666664,1.2111454162313942,21.0,21.0,21.0,21.0,21.0,8290800.0,0.0,7920077.218560001,3960038.6092800004,20170915.82784,0.0,17416131.44059824 
 12/14  23:00:00,1.9916666666666665,0.46443274289782116,19.35605777745371,18.869258271858488,18.60512056436446,18.730360252659025,18.694044613355302,8290800.0,0.0,7920077.218560001,1980019.3046400002,18190896.5232,0.0,0.0 
 12/14  24:00:00,1.2916666666666667,-0.28575178132318796,18.628183170084668,17.992545165922497,17.67049441890515,17.826827822432836,17.783246595714576,8290800.0,0.0,7920077.218560001,990009.6523200001,17200886.87088,0.0,0.0 
 12/15  01:00:00,0.7083333333333334,-1.0206748075234608,18.333164910558605,17.613613926759633,17.268848474491175,17.45310533829849,17.390204788074495,8290800.0,0.0,7920077.218560001,990009.6523200001,17200886.87088,0.0,0.0 
 12/15  02:00:00,0.15000000000000005,-1.8076501363626607,18.065677120169234,17.287270483016908,16.93659390819958,17.140170808777697,17.05964449922019,8290800.0,0.0,7920077.218560001,990009.6523200001,17200886.87088,0.0,0.0 
 12/15  03:00:00,-0.39166666666666666,-2.651799429637298,17.82206788573173,16.99565250695029,16.646273247510344,16.86505026413367,16.76714020084768,8290800.0,0.0,7920077.218560001,990009.6523200001,17200886.87088,0.0,0.0 
 12/15  04:00:00,-0.775,-3.4814580586048653,17.60287338454991,16.73197356540398,16.38653339985203,16.61803322331656,16.50467930082039,8290800.0,0.0,7920077.218560001,990009.6523200001,17200886.87088,0.0,0.0 
 12/15  05:00:00,-1.075,-4.1502188688248856,17.40091206564682,16.4874942076304,16.14692011783016,16.389579794247286,16.262217974000666,8290800.0,0.0,7920077.218560001,990009.6523200001,17200886.87088,0.0,0.0 
 12/15  06:00:00,-1.375,-4.6947219443764245,17.231254741371217,16.277142052450767,15.94087951516675,16.19451480915027,16.05300798222711,8290800.0,0.0,7920077.218560001,1980019.3046400002,18190896.5232,0.0,0.0 
 12/15  07:00:00,-1.2666666666666666,-4.917537616978447,20.9925113800172,20.988352207824708,20.986753352978017,20.987987988472298,20.98729970432625,8290800.0,0.0,7920077.218560001,1980019.3046400002,18190896.5232,0.0,63621154.493554965 
 12/15  08:00:00,-0.9249999999999999,-4.344785154273399,21.0,20.999999999999996,21.0,21.0,21.0,4145400.0,0.0,7920077.218560001,5940057.91392,18005535.13248,0.0,42665415.14608612 
 12/15  09:00:00,-0.5666666666666667,-3.1668446558504155,21.0,21.0,21.0,21.0,21.0,0.0,0.0,17820173.74176,17820173.74176,35640347.48352,0.0,42347320.71007581 
 12/15  10:00:00,0.18333333333333326,-1.5189737398207936,21.0,21.0,21.0,21.0,21.0,0.0,0.0,17820173.74176,17820173.74176,35640347.48352,0.0,35566560.425183706 
 12/15  11:00:00,1.2416666666666667,0.20450225393370294,21.0,21.0,21.0,21.0,21.0,0.0,0.0,17820173.74176,17820173.74176,35640347.48352,0.0,30781485.00600643 
 12/15  12:00:00,2.283333333333333,2.118566533931402,21.0,21.000000000000004,21.000000000000004,21.000000000000004,21.000000000000004,0.0,0.0,17820173.74176,17820173.74176,35640347.48352,0.0,26261948.1606825 
 12/15  13:00:00,3.108333333333334,7.080452611736885,21.0,21.0,21.0,21.0,21.0,0.0,0.0,15840154.437120002,17820173.74176,33660328.17888,0.0,13349840.488552982 
 12/15  14:00:00,3.8666666666666667,12.98264666865658,21.0,21.0,21.0,21.0,21.0,0.0,0.0,17820173.74176,17820173.74176,35640347.48352,0.0,14727461.803555574 
 12/15  15:00:00,4.608333333333334,14.96394475758143,21.0,21.046634265371207,21.0,21.0,21.0,0.0,0.0,17820173.74176,17820173.74176,35640347.48352,0.0,11495353.636798915 
 12/15  16:00:00,4.258333333333334,12.98306321392606,21.000000000000007,21.000000448143673,21.000000000000007,21.000000000000007,21.000000000000007,0.0,0.0,17820173.74176,17820173.74176,35640347.48352,0.0,12245887.19427546 
 12/15  17:00:00,3.1,8.599644383352338,21.000000000000004,21.000000000000004,21.000000000000004,21.000000000000004,21.000000000000004,0.0,0.0,17820173.74176,17820173.74176,35640347.48352,0.0,16712929.266653892 
 12/15  18:00:00,1.9583333333333333,4.151735913095705,21.0,21.0,21.0,21.0,21.0,6909000.0,0.0,9900096.523200002,9900096.523200002,26709193.046400003,0.0,16300822.890543127 
 12/15  19:00:00,1.1500000000000001,1.1767816442207868,21.0,21.0,21.0,21.0,21.0,8290800.0,0.0,7920077.218560001,5940057.91392,22150935.13248,0.0,18224939.424278043 
 12/15  20:00:00,0.5499999999999999,-0.6264738436746909,21.0,21.0,21.0,21.0,21.0,8290800.0,0.0,7920077.218560001,5940057.91392,22150935.13248,0.0,20084484.434561595 
 12/15  21:00:00,-0.04999999999999999,-1.9338257818236813,21.0,21.0,21.0,21.0,21.0,8290800.0,0.0,7920077.218560001,3960038.6092800004,20170915.82784,0.0,20603296.828367364 
 12/15  22:00:00,-0.5333333333333333,-3.00754658606929,21.0,21.0,21.0,21.0,21.0,8290800.0,0.0,7920077.218560001,3960038.6092800004,20170915.82784,0.0,21491906.834845718 
 12/15  23:00:00,-0.9916666666666667,-3.8116733813979606,19.086961998878998,18.534511928129348,18.23851273359161,18.384802484715046,18.353556801294406,8290800.0,0.0,7920077.218560001,1980019.3046400002,18190896.5232,0.0,0.0 
 12/15  24:00:00,-1.4333333333333333,-4.516083203400715,18.274686299592236,17.56344426791512,17.19828652120462,17.37951038139928,17.34422127551539,8290800.0,0.0,7920077.218560001,990009.6523200001,17200886.87088,0.0,0.0 
 12/16  01:00:00,-1.5999999999999999,-5.090561499619702,17.882525655181354,17.097565771485492,16.70291253030131,16.910408960243313,16.862188473637556,8290800.0,0.0,5940057.91392,990009.6523200001,15220867.566240001,0.0,0.0 
 12/16  02:00:00,-1.5416666666666667,-5.659186838741674,17.59442853306686,16.759397977603363,16.35103298973164,16.575954207272925,16.517221912862368,8290800.0,0.0,5940057.91392,990009.6523200001,15220867.566240001,0.0,0.0 
 12/16  03:00:00,-1.5,-6.316465763407688,17.357563621289913,16.48181280163947,16.065167038484407,16.304508309185707,16.236825579091352,8290800.0,0.0,5940057.91392,990009.6523200001,15220867.566240001,0.0,0.0 
 12/16  04:00:00,-1.9666666666666668,-7.016406418601331,17.118430503396322,16.19991786041404,15.780406303979825,16.03444449201397,15.955861992596004,8290800.0,0.0,5940057.91392,990009.6523200001,15220867.566240001,0.0,0.0 
 12/16  05:00:00,-2.7083333333333335,-7.638737071056675,16.86660389046531,15.902613490217268,15.48612084925879,15.75432255845844,15.660659390398216,8290800.0,0.0,5940057.91392,990009.6523200001,15220867.566240001,0.0,0.0 
 12/16  06:00:00,-3.466666666666667,-8.182872826007456,16.617019909660584,15.611254488958217,15.196783485234903,15.476971228207404,15.369425792475042,8290800.0,0.0,5940057.91392,990009.6523200001,15220867.566240001,0.0,0.0 
 12/16  07:00:00,-3.391666666666667,-8.45765418449063,17.30581139791084,15.937751177460811,15.539983245178789,15.79538723314207,15.722069261350327,8290800.0,0.0,7920077.218560001,1980019.3046400002,18190896.5232,0.0,0.0 
 12/16  08:00:00,-2.6916666666666664,-8.169060248560845,17.449409442894716,15.98522312560096,15.59338229087732,15.840134731987641,15.764674518295015,4145400.0,0.0,7920077.218560001,1980019.3046400002,14045496.523200002,0.0,0.0 
 12/16  09:00:00,-1.9916666666666665,-6.574046637388579,17.313981800192376,16.05016471061238,15.67612204274022,15.809074184469745,15.738513292654483,0.0,0.0,9900096.523200002,5940057.91392,15840154.43712,0.0,0.0 
 12/16  10:00:00,-0.9416666666666668,-2.077449934897866,17.38806077367649,16.915829656417287,16.38116876654439,15.991205260824316,15.948393526817043,0.0,0.0,9900096.523200002,5940057.91392,15840154.43712,0.0,0.0 
 12/16  11:00:00,0.35833333333333334,5.435989656451963,17.532487341816058,18.117815642528598,16.92788040858827,16.21165098778324,16.24114609485962,0.0,0.0,9900096.523200002,5940057.91392,15840154.43712,0.0,0.0 
 12/16  12:00:00,1.6583333333333332,12.293250872192337,17.70167459191992,19.384491482677788,16.913237212063027,16.357913944316213,16.497373494513457,0.0,0.0,9900096.523200002,5940057.91392,15840154.43712,0.0,0.0 
 12/16  13:00:00,3.016666666666667,16.708145774643494,17.862592844035323,20.2243845584976,16.826999020834577,16.429160135122032,16.684666218697103,0.0,0.0,6930067.566240001,2970028.95696,9900096.523200002,0.0,0.0 
 12/16  14:00:00,4.358333333333333,18.014154488924603,17.926808251506298,20.13899866967339,16.90719273480131,16.497332775048232,16.94566659653513,0.0,0.0,6930067.566240001,2970028.95696,9900096.523200002,0.0,0.0 
 12/16  15:00:00,5.716666666666666,16.318857748401594,17.963676819894943,19.532615394620557,16.913332743223137,16.541870603742385,17.18223955820836,0.0,0.0,6930067.566240001,2970028.95696,9900096.523200002,0.0,0.0 
 12/16  16:00:00,5.833333333333333,13.808946245661856,17.961313234903923,19.213814754272004,16.85047822693707,16.52902667587509,17.387422730783488,0.0,0.0,6930067.566240001,2970028.95696,9900096.523200002,0.0,0.0 
 12/16  17:00:00,5.033333333333333,10.409254173579455,17.92270274253505,18.605816427441813,16.67594309409618,16.40788135160657,17.155082773693632,0.0,0.0,6930067.566240001,2970028.95696,9900096.523200002,0.0,0.0 
 12/16  18:00:00,4.233333333333333,6.267509867954479,17.830378572230668,17.98346818686782,16.419015497266006,16.20491285016583,16.687896774912264,6909000.0,0.0,5940057.91392,990009.6523200001,13839067.566240001,0.0,0.0 
 12/16  19:00:00,3.141666666666667,2.745305609421521,17.00782760676918,17.126499277683404,15.786888246690586,15.65001214177168,15.93885416746736,8290800.0,0.0,5940057.91392,990009.6523200001,15220867.566240001,0.0,0.0 
 12/16  20:00:00,1.8416666666666668,0.4312272482241451,16.651998928463602,16.704425203795097,15.46062324361948,15.360519211273308,15.581763036616508,8290800.0,0.0,5940057.91392,990009.6523200001,15220867.566240001,0.0,0.0 
 12/16  21:00:00,0.5416666666666667,-1.2641382457328467,16.420371931218888,16.38511934352871,15.20478335902885,15.133951398043768,15.310747042420273,8290800.0,0.0,5940057.91392,990009.6523200001,15220867.566240001,0.0,0.0 
 12/16  22:00:00,-0.17500000000000002,-2.5079709462996633,16.248069922996653,16.138722279674685,15.009827368867612,14.960580731960867,15.10969605618017,8290800.0,0.0,5940057.91392,990009.6523200001,15220867.566240001,0.0,0.0 
 12/16  23:00:00,-0.4166666666666667,-3.4588641976813332,16.123964622602163,15.945687854579255,14.867228668135006,14.837681481775304,14.963836684598776,8290800.0,0.0,5940057.91392,990009.6523200001,15220867.566240001,0.0,0.0 
 12/16  24:00:00,-0.6749999999999999,-4.257784216874678,16.01011546411038,15.766879809433654,14.736514787478908,14.72534384526306,14.830545769883097,8290800.0,0.0,5940057.91392,990009.6523200001,15220867.566240001,0.0,0.0 
 12/17  01:00:00,-0.7999999999999999,-4.941666607561558,15.906932215727009,15.601233050965433,14.616771617652972,14.622508562673042,14.70816155250324,8290800.0,0.0,5940057.91392,990009.6523200001,15220867.566240001,0.0,0.0 
 12/17  02:00:00,-0.7416666666666667,-5.396539947322867,15.819199688587076,15.453023297097884,14.512192405528907,14.532896440110173,14.600465898212322,8290800.0,0.0,5940057.91392,990009.6523200001,15220867.566240001,0.0,0.0 
 12/17  03:00:00,-0.7000000000000001,-5.675036779312631,15.734399724898202,15.30699214933769,14.411132943415852,14.449936804679936,14.497006828729589,8290800.0,0.0,5940057.91392,990009.6523200001,15220867.566240001,0.0,0.0 
 12/17  04:00:00,-0.6416666666666667,-5.779261778533229,15.652060280837702,15.174530423887745,14.314095350330554,14.370708602017993,14.403838921942212,8290800.0,0.0,5940057.91392,990009.6523200001,15220867.566240001,0.0,0.0 
 12/17  05:00:00,-0.5416666666666666,-5.58011470843994,15.575828563630017,15.056356698289399,14.230104656286427,14.300164153106712,14.318579503988914,8290800.0,0.0,5940057.91392,990009.6523200001,15220867.566240001,0.0,0.0 
 12/17  06:00:00,-0.44166666666666665,-5.2670281608252205,15.502040179245483,14.94363360321725,14.152514632019008,14.231598381060882,14.232423954439637,8290800.0,0.0,5940057.91392,990009.6523200001,15220867.566240001,0.0,0.0 
 12/17  07:00:00,-0.34166666666666673,-4.863552946830278,15.430216020768071,14.834145303036001,14.075444910023633,14.163972884499985,14.14866284749539,8290800.0,0.0,5940057.91392,990009.6523200001,15220867.566240001,0.0,0.0 
 12/17  08:00:00,-0.24166666666666667,-4.228534473222811,15.361277611382022,14.735256039023048,14.005180006147222,14.103363874009304,14.073638364799178,4145400.0,0.0,5940057.91392,990009.6523200001,11075467.566240001,0.0,0.0 
 12/17  09:00:00,-0.14166666666666666,-3.127272212580858,15.296902224859174,14.665016783855158,13.954129197614995,14.063463649326792,14.025190632035454,0.0,0.0,5940057.91392,990009.6523200001,6930067.5662400015,0.0,0.0 
 12/17  10:00:00,0.25,-1.6456068721852668,15.256357300582104,14.649795553525342,13.951183174612401,14.067936210712121,14.025796540755673,0.0,0.0,5940057.91392,990009.6523200001,6930067.5662400015,0.0,0.0 
 12/17  11:00:00,0.7916666666666666,-0.05045626590380884,15.242685868871426,14.674373407924335,13.989293167336184,14.107783390291985,14.062727439964426,0.0,0.0,5940057.91392,990009.6523200001,6930067.5662400015,0.0,0.0 
 12/17  12:00:00,1.3499999999999999,1.6058094453102807,15.241421515012226,14.714343553536873,14.038064234429067,14.151081843004823,14.109065764345216,0.0,0.0,5940057.91392,990009.6523200001,6930067.5662400015,0.0,0.0 
 12/17  13:00:00,1.4833333333333334,2.823475713631979,15.223984772868851,14.71034094310786,14.047643802541662,14.15907504707314,14.115955025651227,0.0,0.0,5940057.91392,990009.6523200001,6930067.5662400015,0.0,0.0 
 12/17  14:00:00,1.2249999999999999,3.056906444687686,15.173975151241793,14.637359498431195,13.99907595297506,14.115986295039272,14.064685484977458,0.0,0.0,5940057.91392,990009.6523200001,6930067.5662400015,0.0,0.0 
 12/17  15:00:00,0.9833333333333334,2.595655538851043,15.115776245616678,14.531582679365949,13.922102577913193,14.048921025280452,13.984549584338401,0.0,0.0,5940057.91392,990009.6523200001,6930067.5662400015,0.0,0.0 
 12/17  16:00:00,0.9583333333333334,1.5185723273945557,15.066591400658757,14.417681477429385,13.837260114009263,13.976417378996608,13.897449691349337,0.0,0.0,5940057.91392,990009.6523200001,6930067.5662400015,0.0,0.0 
 12/17  17:00:00,1.0,0.07565674973671167,15.02464996650029,14.305229524044243,13.750692773755532,13.90243929397264,13.80987551711462,0.0,0.0,5940057.91392,990009.6523200001,6930067.5662400015,0.0,0.0 
 12/17  18:00:00,1.0583333333333333,-1.1229143456728414,14.985683554367354,14.210164115864165,13.678440124664712,13.841211916512307,13.736088222210448,6909000.0,0.0,5940057.91392,990009.6523200001,13839067.566240001,0.0,0.0 
 12/17  19:00:00,1.0999999999999999,-1.808570920370473,14.952076502265369,14.140114095136523,13.63082282302056,13.798949596059918,13.683202594730082,8290800.0,0.0,5940057.91392,990009.6523200001,15220867.566240001,0.0,0.0 
 12/17  20:00:00,1.0416666666666667,-2.2658801844269782,14.916366589689266,14.07351869822763,13.582921992863612,13.758574935161752,13.632656131753796,8290800.0,0.0,5940057.91392,990009.6523200001,15220867.566240001,0.0,0.0 
 12/17  21:00:00,1.0,-2.623995859266276,14.88250177705571,14.011208157376641,13.533750158295524,13.720651479060693,13.585332741090882,8290800.0,0.0,5940057.91392,990009.6523200001,15220867.566240001,0.0,0.0 
 12/17  22:00:00,0.8833333333333333,-2.871728527463075,14.846486202394201,13.954243849803285,13.490506916124255,13.685394008749602,13.541403003907162,8290800.0,0.0,5940057.91392,990009.6523200001,15220867.566240001,0.0,0.0 
 12/17  23:00:00,0.7416666666666667,-2.992570297135329,14.806910240007058,13.901818086344024,13.450640731154484,13.651954850364447,13.499972498974229,8290800.0,0.0,5940057.91392,990009.6523200001,15220867.566240001,0.0,0.0 
 12/17  24:00:00,0.5833333333333334,-2.938960679859298,14.766640457398312,13.858181934910904,13.417656984798723,13.623777970729494,13.46482343871908,8290800.0,0.0,5940057.91392,990009.6523200001,15220867.566240001,0.0,0.0 
 12/18  01:00:00,0.44166666666666665,-2.5707352111357697,14.829548984276165,13.906036042620093,13.470020150155479,13.683595629805042,13.514984631825243,8290800.0,0.0,7920077.218560001,990009.6523200001,17200886.87088,0.0,0.0 
 12/18  02:00:00,0.39999999999999997,-2.419202818430558,14.834983404365117,13.893075090962164,13.467341169722735,13.68628432078687,13.509951284834054,8290800.0,0.0,7920077.218560001,990009.6523200001,17200886.87088,0.0,0.0 
 12/18  03:00:00,0.34166666666666673,-2.4002653884283736,14.822404000859231,13.865549045152436,13.450592441629118,13.673595068937347,13.490829499953874,8290800.0,0.0,7920077.218560001,990009.6523200001,17200886.87088,0.0,0.0 
 12/18  04:00:00,0.35833333333333334,-2.500025737590865,14.808689087342607,13.83044986107309,13.42738228302313,13.654661345072746,13.465457673067649,8290800.0,0.0,7920077.218560001,990009.6523200001,17200886.87088,0.0,0.0 
 12/18  05:00:00,0.4583333333333333,-2.8522874205633015,14.800612169697871,13.792355274700752,13.40187649796065,13.633886306802516,13.438285277741924,8290800.0,0.0,7920077.218560001,990009.6523200001,17200886.87088,0.0,0.0 
 12/18  06:00:00,0.5583333333333333,-3.3410576314085625,14.816487721717495,13.77841885790698,13.398692503250176,13.636073947339517,13.431911819384995,8290800.0,0.0,7920077.218560001,1980019.3046400002,18190896.5232,0.0,0.0 
 12/18  07:00:00,0.8916666666666666,-3.6479151213391616,20.98204038873509,20.975552813859764,20.97310668612892,20.974687907178193,20.97331485752181,8290800.0,0.0,7920077.218560001,1980019.3046400002,18190896.5232,0.0,111301183.69339545 
 12/18  08:00:00,1.45,-3.6160342265839076,21.0,20.999999999999947,20.99999999999986,20.99999999999993,20.99999999999987,4145400.0,0.0,7920077.218560001,5940057.91392,18005535.13248,0.0,70829136.88412945 
 12/18  09:00:00,1.9916666666666671,-2.0455693531589607,21.0,21.0,21.0,21.0,21.0,0.0,0.0,17820173.74176,17820173.74176,35640347.48352,0.0,57755769.461283304 
 12/18  10:00:00,2.491666666666667,1.8350763628761888,21.000000000000004,21.000000000000004,21.000000000000004,21.000000000000004,21.000000000000004,0.0,0.0,17820173.74176,17820173.74176,35640347.48352,0.0,43988011.24621733 
 12/18  11:00:00,3.0500000000000003,6.114955273301515,21.0,21.0,21.0,21.0,21.0,0.0,0.0,17820173.74176,17820173.74176,35640347.48352,0.0,37657323.26041148 
 12/18  12:00:00,3.5916666666666663,6.423704293958923,21.0,21.0,21.0,21.0,21.0,0.0,0.0,17820173.74176,17820173.74176,35640347.48352,0.0,35455418.45231302 
 12/18  13:00:00,4.383333333333334,7.841194966353684,21.000000000000004,21.000000000000004,21.000000000000004,21.000000000000004,21.000000000000004,0.0,0.0,15840154.437120002,17820173.74176,33660328.17888,0.0,23158658.34660009 
 12/18  14:00:00,5.383333333333333,11.807342398042364,20.999999999999996,20.999999999999996,20.999999999999996,20.999999999999996,20.999999999999996,0.0,0.0,17820173.74176,17820173.74176,35640347.48352,0.0,21637104.08613983 
 12/18  15:00:00,6.383333333333333,13.704542339824274,21.0,21.0,21.0,21.0,21.0,0.0,0.0,17820173.74176,17820173.74176,35640347.48352,0.0,16208386.95021168 
 12/18  16:00:00,6.333333333333333,12.465526772810435,21.0,21.0,21.0,21.0,21.0,0.0,0.0,17820173.74176,17820173.74176,35640347.48352,0.0,15709505.797221806 
